sample_name Run
SPY182538_06 190809_SND405_A_L002_AIMI-120
SPY182538_07 190809_SND405_A_L002_AIMI-120
SPY182538_08 190809_SND405_A_L002_AIMI-120
SPY182538_09 190809_SND405_A_L002_AIMI-120
SPY182538_10 190809_SND405_A_L002_AIMI-120
SPY182538_11 190809_SND405_A_L002_AIMI-120
SPY182538_12 190809_SND405_A_L002_AIMI-120
SPY182539_01 190809_SND405_A_L002_AIMI-120
SPY182539_02 190809_SND405_A_L002_AIMI-120
SPY182539_03 190809_SND405_A_L002_AIMI-120
SPY182539_04 190809_SND405_A_L002_AIMI-120
SPY182539_05 190809_SND405_A_L002_AIMI-120
SPY182539_06 190809_SND405_A_L002_AIMI-120
SPY182539_07 190809_SND405_A_L002_AIMI-120
SPY182539_08 190809_SND405_A_L002_AIMI-120
SPY182539_09 190809_SND405_A_L002_AIMI-120
SPY182539_10 190809_SND405_A_L002_AIMI-120
SPY182539_11 190809_SND405_A_L002_AIMI-120
SPY182539_12 190809_SND405_A_L002_AIMI-120
CNEG1_01 190809_SND405_A_L002_AIMI-120
CNEG1_02 190809_SND405_A_L002_AIMI-120
CNEG1_03 190809_SND405_A_L002_AIMI-120
CNEG1_04 190809_SND405_A_L002_AIMI-120
CNEG1_05 190809_SND405_A_L002_AIMI-120
CNEG1_06 190809_SND405_A_L002_AIMI-120
CNEG1_07 190809_SND405_A_L002_AIMI-120
CNEG1_08 190809_SND405_A_L002_AIMI-120
CNEG1_09 190809_SND405_A_L002_AIMI-120
CNEG1_10 190809_SND405_A_L002_AIMI-120
CNEG1_11 190809_SND405_A_L002_AIMI-120
CNEG1_12 190809_SND405_A_L002_AIMI-120
CNEG4_01 190809_SND405_A_L002_AIMI-120
CNEG4_02 190809_SND405_A_L002_AIMI-120
CNEG4_03 190809_SND405_A_L002_AIMI-120
CNEG4_04 190809_SND405_A_L002_AIMI-120
CNEG4_05 190809_SND405_A_L002_AIMI-120
CNEG4_06 190809_SND405_A_L002_AIMI-120
CNEG4_07 190809_SND405_A_L002_AIMI-120
CNEG4_08 190809_SND405_A_L002_AIMI-120
CNEG4_09 190809_SND405_A_L002_AIMI-120
CNEG4_10 190809_SND405_A_L002_AIMI-120
CNEG4_11 190809_SND405_A_L002_AIMI-120
CNEG4_12 190809_SND405_A_L002_AIMI-120
CNEG5_01 190809_SND405_A_L002_AIMI-120
CNEG5_02 190809_SND405_A_L002_AIMI-120
CNEG5_03 190809_SND405_A_L002_AIMI-120
