sample_name Run
SPY173281_01 180504_SND405_A_L002_AIMI-11
SPY173281_02 180504_SND405_A_L002_AIMI-11
SPY173281_03 180504_SND405_A_L002_AIMI-11
SPY173281_04 180504_SND405_A_L002_AIMI-11
SPY173281_05 180504_SND405_A_L002_AIMI-11
SPY173281_06 180504_SND405_A_L002_AIMI-11
SPY173281_07 180504_SND405_A_L002_AIMI-11
SPY173281_08 180504_SND405_A_L002_AIMI-11
SPY173281_09 180504_SND405_A_L002_AIMI-11
SPY173281_10 180504_SND405_A_L002_AIMI-11
SPY173281_11 180504_SND405_A_L002_AIMI-11
SPY173281_12 180504_SND405_A_L002_AIMI-11
SPY173282_01 180504_SND405_A_L002_AIMI-11
SPY173282_02 180504_SND405_A_L002_AIMI-11
SPY173282_03 180504_SND405_A_L002_AIMI-11
SPY173282_04 180504_SND405_A_L002_AIMI-11
SPY173282_05 180504_SND405_A_L002_AIMI-11
SPY173282_06 180504_SND405_A_L002_AIMI-11
SPY173282_07 180504_SND405_A_L002_AIMI-11
SPY173282_08 180504_SND405_A_L002_AIMI-11
SPY173282_09 180504_SND405_A_L002_AIMI-11
SPY173282_10 180504_SND405_A_L002_AIMI-11
SPY173282_11 180504_SND405_A_L002_AIMI-11
SPY173282_12 180504_SND405_A_L002_AIMI-11
SPY173283_01 180504_SND405_A_L002_AIMI-11
SPY173283_02 180504_SND405_A_L002_AIMI-11
SPY173283_03 180504_SND405_A_L002_AIMI-11
SPY173283_04 180504_SND405_A_L002_AIMI-11
SPY173283_05 180504_SND405_A_L002_AIMI-11
SPY173283_06 180504_SND405_A_L002_AIMI-11
SPY173283_07 180504_SND405_A_L002_AIMI-11
SPY173283_08 180504_SND405_A_L002_AIMI-11
SPY173283_09 180504_SND405_A_L002_AIMI-11
SPY173283_10 180504_SND405_A_L002_AIMI-11
SPY173283_11 180504_SND405_A_L002_AIMI-11
SPY173283_12 180504_SND405_A_L002_AIMI-11
SPY1 180504_SND405_A_L002_AIMI-11
SPY2 180504_SND405_A_L002_AIMI-11
SPY3 180504_SND405_A_L002_AIMI-11
SPY4 180504_SND405_A_L002_AIMI-11
SPY5 180504_SND405_A_L002_AIMI-11
SPY6 180504_SND405_A_L002_AIMI-11
SPY7 180504_SND405_A_L002_AIMI-11
SPY8 180504_SND405_A_L002_AIMI-11
SPY9 180504_SND405_A_L002_AIMI-11
SPY10 180504_SND405_A_L002_AIMI-11
SPY11 180504_SND405_A_L002_AIMI-11
SPY12 180504_SND405_A_L002_AIMI-11
SPY13 180504_SND405_A_L002_AIMI-11
SPY14 180504_SND405_A_L002_AIMI-11
SPY15 180504_SND405_A_L002_AIMI-11
SPY16 180504_SND405_A_L002_AIMI-11
SPY17 180504_SND405_A_L002_AIMI-11
SPY18 180504_SND405_A_L002_AIMI-11
SPY19 180504_SND405_A_L002_AIMI-11
SPY20 180504_SND405_A_L002_AIMI-11
SPY21 180504_SND405_A_L002_AIMI-11
SPY22 180504_SND405_A_L002_AIMI-11
SPY23 180504_SND405_A_L002_AIMI-11
SPY24 180504_SND405_A_L002_AIMI-11
SPY25 180504_SND405_A_L002_AIMI-11
SPY26 180504_SND405_A_L002_AIMI-11
SPY27 180504_SND405_A_L002_AIMI-11
SPY28 180504_SND405_A_L002_AIMI-11
SPY29 180504_SND405_A_L002_AIMI-11
SPY30 180504_SND405_A_L002_AIMI-11
SPY31 180504_SND405_A_L002_AIMI-11
SPY32 180504_SND405_A_L002_AIMI-11
SPY33 180504_SND405_A_L002_AIMI-11
SPY34 180504_SND405_A_L002_AIMI-11
SPY35 180504_SND405_A_L002_AIMI-11
SPY36 180504_SND405_A_L002_AIMI-11
SPY37 180504_SND405_A_L002_AIMI-11
SPY38 180504_SND405_A_L002_AIMI-11
SPY39 180504_SND405_A_L002_AIMI-11
SPY40 180504_SND405_A_L002_AIMI-11
SPY41 180504_SND405_A_L002_AIMI-11
SPY42 180504_SND405_A_L002_AIMI-11
SPY43 180504_SND405_A_L002_AIMI-11
SPY44 180504_SND405_A_L002_AIMI-11
SPY45 180504_SND405_A_L002_AIMI-11
SPY46 180504_SND405_A_L002_AIMI-11
SPY47 180504_SND405_A_L002_AIMI-11
SPY48 180504_SND405_A_L002_AIMI-11
SPY49 180504_SND405_A_L002_AIMI-11
SPY50 180504_SND405_A_L002_AIMI-11
SPY51 180504_SND405_A_L002_AIMI-11
SPY52 180504_SND405_A_L002_AIMI-11
SPY53 180504_SND405_A_L002_AIMI-11
SPY54 180504_SND405_A_L002_AIMI-11
SPY55 180504_SND405_A_L002_AIMI-11
SPY56 180504_SND405_A_L002_AIMI-11
SPY57 180504_SND405_A_L002_AIMI-11
SPY58 180504_SND405_A_L002_AIMI-11
SPY59 180504_SND405_A_L002_AIMI-11
SPY60 180504_SND405_A_L002_AIMI-11
SPY61 180504_SND405_A_L002_AIMI-11
SPY62 180504_SND405_A_L002_AIMI-11
SPY63 180504_SND405_A_L002_AIMI-11
SPY64 180504_SND405_A_L002_AIMI-11
SPY65 180504_SND405_A_L002_AIMI-11
SPY66 180504_SND405_A_L002_AIMI-11
SPY67 180504_SND405_A_L002_AIMI-11
SPY68 180504_SND405_A_L002_AIMI-11
SPY69 180504_SND405_A_L002_AIMI-11
SPY70 180504_SND405_A_L002_AIMI-11
SPY71 180504_SND405_A_L002_AIMI-11
SPY72 180504_SND405_A_L002_AIMI-11
SPY73 180504_SND405_A_L002_AIMI-11
SPY74 180504_SND405_A_L002_AIMI-11
SPY75 180504_SND405_A_L002_AIMI-11
SPY76 180504_SND405_A_L002_AIMI-11
SPY77 180504_SND405_A_L002_AIMI-11
SPY78 180504_SND405_A_L002_AIMI-11
SPY79 180504_SND405_A_L002_AIMI-11
SPY80 180504_SND405_A_L002_AIMI-11
SPY81 180504_SND405_A_L002_AIMI-11
SPY82 180504_SND405_A_L002_AIMI-11
SPY83 180504_SND405_A_L002_AIMI-11
SPY84 180504_SND405_A_L002_AIMI-11
SPY85 180504_SND405_A_L002_AIMI-11
SPY86 180504_SND405_A_L002_AIMI-11
SPY87 180504_SND405_A_L002_AIMI-11
SPY88 180504_SND405_A_L002_AIMI-11
SPY89 180504_SND405_A_L002_AIMI-11
SPY90 180504_SND405_A_L002_AIMI-11
SPY91 180504_SND405_A_L002_AIMI-11
