sample_name Run
CMET251002_02 200414_NB501473_A_L1-4_AIMI-220
CMET251002_03 200414_NB501473_A_L1-4_AIMI-220
CMET251002_04 200414_NB501473_A_L1-4_AIMI-220
CMET251002_05 200414_NB501473_A_L1-4_AIMI-220
CMET251002_06 200414_NB501473_A_L1-4_AIMI-220
CMET251002_07 200414_NB501473_A_L1-4_AIMI-220
CMET251002_08 200414_NB501473_A_L1-4_AIMI-220
CMET251002_09 200414_NB501473_A_L1-4_AIMI-220
CMET251002_10 200414_NB501473_A_L1-4_AIMI-220
CMET251002_11 200414_NB501473_A_L1-4_AIMI-220
CMET251002_12 200414_NB501473_A_L1-4_AIMI-220
SPY190531_01 200414_NB501473_A_L1-4_AIMI-220
SPY190531_02 200414_NB501473_A_L1-4_AIMI-220
SPY190531_03 200414_NB501473_A_L1-4_AIMI-220
SPY190531_04 200414_NB501473_A_L1-4_AIMI-220
SPY190531_05 200414_NB501473_A_L1-4_AIMI-220
SPY190531_06 200414_NB501473_A_L1-4_AIMI-220
SPY190531_07 200414_NB501473_A_L1-4_AIMI-220
SPY190531_08 200414_NB501473_A_L1-4_AIMI-220
SPY190531_09 200414_NB501473_A_L1-4_AIMI-220
SPY190531_10 200414_NB501473_A_L1-4_AIMI-220
SPY190531_11 200414_NB501473_A_L1-4_AIMI-220
SPY190531_12 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_01 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_02 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_03 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_04 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_05 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_06 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_07 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_08 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_09 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_10 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_11 200414_NB501473_A_L1-4_AIMI-220
CEXT3010_12 200414_NB501473_A_L1-4_AIMI-220
SPY182041_01 200414_NB501473_A_L1-4_AIMI-220
SPY182041_02 200414_NB501473_A_L1-4_AIMI-220
SPY182041_03 200414_NB501473_A_L1-4_AIMI-220
SPY182041_04 200414_NB501473_A_L1-4_AIMI-220
SPY182041_05 200414_NB501473_A_L1-4_AIMI-220
SPY182041_06 200414_NB501473_A_L1-4_AIMI-220
SPY182041_07 200414_NB501473_A_L1-4_AIMI-220
SPY182041_08 200414_NB501473_A_L1-4_AIMI-220
SPY182041_09 200414_NB501473_A_L1-4_AIMI-220
SPY182041_10 200414_NB501473_A_L1-4_AIMI-220
SPY182041_11 200414_NB501473_A_L1-4_AIMI-220
SPY182041_12 200414_NB501473_A_L1-4_AIMI-220
SPY182042_01 200414_NB501473_A_L1-4_AIMI-220
SPY182042_02 200414_NB501473_A_L1-4_AIMI-220
SPY182042_03 200414_NB501473_A_L1-4_AIMI-220
SPY182042_04 200414_NB501473_A_L1-4_AIMI-220
SPY182042_05 200414_NB501473_A_L1-4_AIMI-220
SPY182042_06 200414_NB501473_A_L1-4_AIMI-220
SPY182042_07 200414_NB501473_A_L1-4_AIMI-220
SPY182042_08 200414_NB501473_A_L1-4_AIMI-220
SPY182042_09 200414_NB501473_A_L1-4_AIMI-220
SPY182042_10 200414_NB501473_A_L1-4_AIMI-220
SPY182042_11 200414_NB501473_A_L1-4_AIMI-220
SPY182042_12 200414_NB501473_A_L1-4_AIMI-220
SPY182043_01 200414_NB501473_A_L1-4_AIMI-220
SPY182043_02 200414_NB501473_A_L1-4_AIMI-220
SPY182043_03 200414_NB501473_A_L1-4_AIMI-220
SPY182043_04 200414_NB501473_A_L1-4_AIMI-220
SPY182043_05 200414_NB501473_A_L1-4_AIMI-220
SPY182043_06 200414_NB501473_A_L1-4_AIMI-220
SPY182043_07 200414_NB501473_A_L1-4_AIMI-220
SPY182043_08 200414_NB501473_A_L1-4_AIMI-220
SPY182043_09 200414_NB501473_A_L1-4_AIMI-220
SPY182043_10 200414_NB501473_A_L1-4_AIMI-220
SPY182043_11 200414_NB501473_A_L1-4_AIMI-220
SPY182043_12 200414_NB501473_A_L1-4_AIMI-220
SPY182605_01 200414_NB501473_A_L1-4_AIMI-220
SPY182605_02 200414_NB501473_A_L1-4_AIMI-220
SPY182605_03 200414_NB501473_A_L1-4_AIMI-220
SPY182605_04 200414_NB501473_A_L1-4_AIMI-220
SPY182605_05 200414_NB501473_A_L1-4_AIMI-220
SPY182605_06 200414_NB501473_A_L1-4_AIMI-220
SPY182605_07 200414_NB501473_A_L1-4_AIMI-220
SPY182605_08 200414_NB501473_A_L1-4_AIMI-220
SPY182605_09 200414_NB501473_A_L1-4_AIMI-220
SPY182605_10 200414_NB501473_A_L1-4_AIMI-220
SPY182605_11 200414_NB501473_A_L1-4_AIMI-220
SPY182605_12 200414_NB501473_A_L1-4_AIMI-220
SPY182609_01 200414_NB501473_A_L1-4_AIMI-220
SPY182609_02 200414_NB501473_A_L1-4_AIMI-220
SPY182609_03 200414_NB501473_A_L1-4_AIMI-220
SPY182609_04 200414_NB501473_A_L1-4_AIMI-220
SPY182609_05 200414_NB501473_A_L1-4_AIMI-220
SPY182609_06 200414_NB501473_A_L1-4_AIMI-220
SPY182609_07 200414_NB501473_A_L1-4_AIMI-220
SPY182609_08 200414_NB501473_A_L1-4_AIMI-220
SPY182609_09 200414_NB501473_A_L1-4_AIMI-220
SPY182609_10 200414_NB501473_A_L1-4_AIMI-220
SPY182609_11 200414_NB501473_A_L1-4_AIMI-220
SPY182609_12 200414_NB501473_A_L1-4_AIMI-220
SPY182611_01 200414_NB501473_A_L1-4_AIMI-220
SPY182611_02 200414_NB501473_A_L1-4_AIMI-220
SPY182611_03 200414_NB501473_A_L1-4_AIMI-220
SPY182611_04 200414_NB501473_A_L1-4_AIMI-220
SPY182611_05 200414_NB501473_A_L1-4_AIMI-220
SPY182611_06 200414_NB501473_A_L1-4_AIMI-220
SPY182611_07 200414_NB501473_A_L1-4_AIMI-220
SPY182611_08 200414_NB501473_A_L1-4_AIMI-220
SPY182611_09 200414_NB501473_A_L1-4_AIMI-220
SPY182611_10 200414_NB501473_A_L1-4_AIMI-220
SPY182611_11 200414_NB501473_A_L1-4_AIMI-220
SPY182611_12 200414_NB501473_A_L1-4_AIMI-220
SPY190386_01 200414_NB501473_A_L1-4_AIMI-220
SPY190386_02 200414_NB501473_A_L1-4_AIMI-220
SPY190386_03 200414_NB501473_A_L1-4_AIMI-220
SPY190386_04 200414_NB501473_A_L1-4_AIMI-220
SPY190386_05 200414_NB501473_A_L1-4_AIMI-220
SPY190386_06 200414_NB501473_A_L1-4_AIMI-220
