"code_spygen","code_explo","rep","date","station","site_name","province","country","project","sample_type","sample_method","time_start","time_end","duration_min","volume","depth","temperature","turbidity","habitat","habitat_type","gps_start","latitude_start","longitude_start","gps_b","lat_gps_b","long_gps_b","gps_c","lat_gps_c","long_gps_c","gps_d","lat_gps_d","long_gps_d","gps_half_turn","latitude_turn","longitude_turn","gps_end","latitude_end","longitude_end","filter","data_manager","gps_owner","comment","site35","site30","site25","site20","site10","site5","longitude_start_clean","latitude_start_clean","dist_to_coast..m.","dist_to_CT"
"SPY192847","X0481",2,"29/10/2019","atlantic_9","bay_of_biscay","Lusitanian","France","reefish","point","niskin","18:30:00","18:40:00","10",24,"29",18.63,NA,"marine",NA,NA,"44.0949793","-1.3818145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site25","site25","site26","site27","site31","site42",-1.3818145,44.0949793,5482225,"-13531.24"
"SPY192853","X0482",1,"30/10/2019","atlantic_10","bay_of_biscay","Lusitanian","France","reefish","point","niskin","05:02:00","05:12:00","10",24,"29",18.21,NA,"marine",NA,NA,"44.5427539","-1.3295563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site26","site26","site27","site28","site32","site43",-1.3295563,44.5427539,5551710,"-13499.79"
"SPY192810","X0482",2,"30/10/2019","atlantic_10","bay_of_biscay","Lusitanian","France","reefish","point","niskin","05:02:00","05:12:00","10",24,"29",18.21,NA,"marine",NA,NA,"44.5427539","-1.3295563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site26","site26","site27","site28","site32","site43",-1.3295563,44.5427539,5551710,"-13499.79"
"SPY192832","X0487",1,"31/10/2019","atlantic_11","bay_of_biscay","Lusitanian","France","reefish","point","niskin","04:52:00","05:02:00","10",24,"32",18.15,NA,"marine",NA,NA,"45.5494714","-1.4159793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site27","site27","site28","site29","site33","site44",-1.4159793,45.5494714,5710534,"-13441.8"
"SPY192827","X0487",2,"31/10/2019","atlantic_11","bay_of_biscay","Lusitanian","France","reefish","point","niskin","04:52:00","05:02:00","10",24,"32",18.15,NA,"marine",NA,NA,"45.5494714","-1.4159793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site27","site27","site28","site29","site33","site44",-1.4159793,45.5494714,5710534,"-13441.8"
"SPY192824","X0491",1,"31/10/2019","atlantic_12","bay_of_biscay","Lusitanian","France","reefish","point","niskin","18:36:00","18:46:00","10",24,"66",18.79,NA,"marine",NA,NA,"45.7357645","-1.9193916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site28","site28","site29","site30","site34","site45",-1.9193916,45.7357645,5741997,"-13461.93"
"SPY192823","X0491",2,"31/10/2019","atlantic_12","bay_of_biscay","Lusitanian","France","reefish","point","niskin","18:36:00","18:46:00","10",24,"66",18.79,NA,"marine",NA,NA,"45.7357645","-1.9193916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site28","site28","site29","site30","site34","site45",-1.9193916,45.7357645,5741997,"-13461.93"
"SPY192839","X0492",1,"01/11/2019","atlantic_13","bay_of_biscay","Lusitanian","France","reefish","point","niskin","05:21:00","05:41:00","20",24,"96",17.305,NA,"marine",NA,NA,"45.8661842","-2.395217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site29","site29","site30","site31","site35","site46",-2.395217,45.8661842,5765014,"-13483.48"
"SPY192830","X0492",2,"01/11/2019","atlantic_13","bay_of_biscay","Lusitanian","France","reefish","point","niskin","05:21:00","05:41:00","20",24,"96",17.305,NA,"marine",NA,NA,"45.8661842","-2.395217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site29","site29","site30","site31","site35","site46",-2.395217,45.8661842,5765014,"-13483.48"
"SPY192849","X0495",1,"01/11/2019","atlantic_14","bay_of_biscay","Lusitanian","France","reefish","point","niskin","16:00:00","16:10:00","10",24,"60",17.72,NA,"marine",NA,NA,"46.6230167","-2.5939192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site30","site30","site31","site32","site36","site47",-2.5939192,46.6230167,5887754,"-13446.03"
"SPY192852","X0495",2,"01/11/2019","atlantic_14","bay_of_biscay","Lusitanian","France","reefish","point","niskin","16:00:00","16:10:00","10",20.5,"60",17.72,NA,"marine",NA,NA,"46.6230167","-2.5939192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site30","site30","site31","site32","site36","site47",-2.5939192,46.6230167,5887754,"-13446.03"
"SPY192825","X0496",1,"02/11/2019","atlantic_15","bay_of_biscay","Lusitanian","France","reefish","point","niskin","05:05:00","05:15:00","10",24,"20",16.64,NA,"marine",NA,NA,"46.5962065","-1.9759778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site31","site31","site32","site33","site37","site48",-1.9759778,46.5962065,5880441,"-13409.63"
"SPY192826","X0496",2,"02/11/2019","atlantic_15","bay_of_biscay","Lusitanian","France","reefish","point","niskin","05:05:00","05:15:00","10",24,"20",16.64,NA,"marine",NA,NA,"46.5962065","-1.9759778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"Camille Albouy",NA,NA,"site31","site31","site32","site33","site37","site48",-1.9759778,46.5962065,5880441,"-13409.63"
"SPY180617","ME1.1",1,"13/03/2018","menorca_1","menorca","Mediterranean_Sea","Spain","megafauna","transect","transect_rectangle","12:35","13:08","00:33",30,"0",13,2,"marine",NA,"548","40.022395000000003","3.790081000000000",NA,"40.027341000000000","3.788444000000000",NA,"40.031863999999999","3.805155000000000",NA,"40.028041000000002","3.807114000000000",NA,NA,NA,"552","40.020749000000002","3.786066000000000",0.2,"Emilie Boulanger","CEFE",NA,"site32","site32","site33","site34","site38","site49",3.790081,40.022395,4887352,"-13394.75"
"SPY180606","ME1.2",2,"13/03/2018","menorca_1","menorca","Mediterranean_Sea","Spain","megafauna","transect","transect_rectangle","13:31","14:04","00:33",30,"0",13,2,"marine",NA,"553","40.022517999999998","3.790020000000000",NA,"40.027509999999999","3.788131000000000",NA,"40.031731999999998","3.805104000000000",NA,"40.027746999999998","3.807303000000000",NA,NA,NA,"557","40.020781999999997","3.786381000000000",0.2,"Emilie Boulanger","CEFE",NA,"site32","site32","site33","site34","site38","site49",3.79002,40.022518,4887369,"-13394.74"
"SPY180607","ME2.1",1,"13/03/2018","menorca_2","menorca","Mediterranean_Sea","Spain","megafauna","transect","transect_rectangle","16:13","16:52","00:39",30,"0",13,4,"marine",NA,"558","39.918649000000002","3.830327000000000",NA,"39.913862999999999","3.852021000000000",NA,"39.909610000000001","3.853860000000000",NA,"39.915227999999999","3.832607000000000",NA,NA,NA,"563","39.919701000000003","3.829884000000000",0.2,"Emilie Boulanger","CEFE",NA,"site32","site32","site33","site34","site39","site50",3.830327,39.918649,4872728,"-13396.99"
"SPY180616","ME2.2",2,"13/03/2018","menorca_2","menorca","Mediterranean_Sea","Spain","megafauna","transect","transect_rectangle","17:13","17:54","00:41",30,"0",13,4,"marine",NA,"564","39.918309000000001","3.830632000000000",NA,"39.913874999999997","3.852205000000000",NA,"39.909905000000002","3.853816000000000",NA,"39.914917000000003","3.832261000000000",NA,NA,NA,"568","39.919328000000000","3.830692000000000",0.2,"Emilie Boulanger","CEFE",NA,"site32","site32","site33","site34","site39","site50",3.830632,39.918309,4872682,"-13396.98"
"SPY180627","ME3.1",1,"14/03/2018","menorca_3","menorca","Mediterranean_Sea","Spain","megafauna","transect","transect_rectangle","11:05","11:42","00:37",30,"0",13,1,"marine",NA,"569","40.086844999999997","4.070965000000000",NA,"40.080773000000001","4.049335000000000",NA,"40.076324000000000","4.051532000000000",NA,"40.084254999999999","4.072196000000000",NA,NA,NA,"573","40.084254999999999","4.072196000000000",0.2,"Emilie Boulanger","CEFE",NA,"site32","site32","site34","site35","site40","site51",4.070965,40.086845,4899482,"-13370.17"
