P1_E6;190809_SND405_A_L001_AIMI-119;SPY181503_06;santamarta;teleo
P1_E7;190809_SND405_A_L001_AIMI-119;SPY181503_07;santamarta;teleo
P1_E8;190809_SND405_A_L001_AIMI-119;SPY181503_08;santamarta;teleo
P1_E9;190809_SND405_A_L001_AIMI-119;SPY181503_09;santamarta;teleo
P1_E10;190809_SND405_A_L001_AIMI-119;SPY181503_10;santamarta;teleo
P1_E11;190809_SND405_A_L001_AIMI-119;SPY181503_11;santamarta;teleo
P1_E12;190809_SND405_A_L001_AIMI-119;SPY181503_12;santamarta;teleo
P1_F1;190809_SND405_A_L001_AIMI-119;SPY181504_01;santamarta;teleo
P1_F2;190809_SND405_A_L001_AIMI-119;SPY181504_02;santamarta;teleo
P1_F3;190809_SND405_A_L001_AIMI-119;SPY181504_03;santamarta;teleo
P1_F4;190809_SND405_A_L001_AIMI-119;SPY181504_04;santamarta;teleo
P1_F5;190809_SND405_A_L001_AIMI-119;SPY181504_05;santamarta;teleo
P1_F6;190809_SND405_A_L001_AIMI-119;SPY181504_06;santamarta;teleo
P1_F7;190809_SND405_A_L001_AIMI-119;SPY181504_07;santamarta;teleo
P1_F8;190809_SND405_A_L001_AIMI-119;SPY181504_08;santamarta;teleo
P1_F9;190809_SND405_A_L001_AIMI-119;SPY181504_09;santamarta;teleo
P1_F10;190809_SND405_A_L001_AIMI-119;SPY181504_10;santamarta;teleo
P1_F11;190809_SND405_A_L001_AIMI-119;SPY181504_11;santamarta;teleo
P1_F12;190809_SND405_A_L001_AIMI-119;SPY181504_12;santamarta;teleo
P1_G1;190809_SND405_A_L001_AIMI-119;SPY181505_01;santamarta;teleo
P1_G2;190809_SND405_A_L001_AIMI-119;SPY181505_02;santamarta;teleo
P1_G3;190809_SND405_A_L001_AIMI-119;SPY181505_03;santamarta;teleo
P1_G4;190809_SND405_A_L001_AIMI-119;SPY181505_04;santamarta;teleo
P1_G5;190809_SND405_A_L001_AIMI-119;SPY181505_05;santamarta;teleo
P1_G6;190809_SND405_A_L001_AIMI-119;SPY181505_06;santamarta;teleo
P1_G7;190809_SND405_A_L001_AIMI-119;SPY181505_07;santamarta;teleo
