"","family","n_motus","n_motus_total","prop","station","site","region"
"2426","Labridae",19,172,0.11046511627907,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3219","Pomacentridae",13,172,0.0755813953488372,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1158","Acanthuridae",9,172,0.0523255813953488,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2034","Gobiidae",9,172,0.0523255813953488,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3103","Apogonidae",7,172,0.0406976744186047,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2920","Myctophidae",7,172,0.0406976744186047,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2525","Lethrinidae",6,172,0.0348837209302326,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2624","Lutjanidae",6,172,0.0348837209302326,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2823","Muraenidae",6,172,0.0348837209302326,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2146","Haemulidae",4,172,0.0232558139534884,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2723","Mullidae",4,172,0.0232558139534884,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1437","Dasyatidae",3,172,0.0174418604651163,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1636","Engraulidae",3,172,0.0174418604651163,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2328","Holocentridae",3,172,0.0174418604651163,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3122","Pomacanthidae",3,172,0.0174418604651163,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3910","Tetraodontidae",3,172,0.0174418604651163,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"540","Balistidae",2,172,0.0116279069767442,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"639","Belonidae",2,172,0.0116279069767442,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"739","Blenniidae",2,172,0.0116279069767442,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"939","Carcharhinidae",2,172,0.0116279069767442,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1240","Clupeidae",2,172,0.0116279069767442,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1934","Gobiesocidae",2,172,0.0116279069767442,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3810","Synodontidae",2,172,0.0116279069767442,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2147","Anomalopidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"449","Atherinidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"839","Callionymidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1039","Cichlidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1159","Cirrhitidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1338","Congridae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1537","Dussumieriidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1735","Ephippidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1835","Gempylidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"2232","Hemiramphidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3018","Pempheridae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3318","Rhynchobatidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3417","Scombridae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3515","Scorpaenidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3613","Serranidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"3711","Siganidae",1,172,0.00581395348837209,"BOURAIL_LAGON_2","BOURAIL","South_West_Pacific"
"1935","Lutjanidae",7,82,0.0853658536585366,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2148","Mullidae",7,82,0.0853658536585366,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1339","Gobiidae",6,82,0.0731707317073171,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1637","Labridae",6,82,0.0731707317073171,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1836","Lethrinidae",5,82,0.0609756097560976,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2149","Apogonidae",4,82,0.0487804878048781,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"640","Carcharhinidae",3,82,0.0365853658536585,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1160","Acanthuridae",2,82,0.024390243902439,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"450","Balistidae",2,82,0.024390243902439,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"541","Carangidae",2,82,0.024390243902439,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1161","Engraulidae",2,82,0.024390243902439,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1438","Haemulidae",2,82,0.024390243902439,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2233","Muraenidae",2,82,0.024390243902439,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2329","Myctophidae",2,82,0.024390243902439,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2526","Scombridae",2,82,0.024390243902439,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"3104","Atherinidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"740","Chirocentridae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"840","Clupeidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"940","Dasyatidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1040","Dussumieriidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1241","Gerreidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1538","Hemiramphidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"1736","Leiognathidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2035","Monacanthidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2427","Myliobatidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2625","Serranidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2724","Siganidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2824","Sphyraenidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2921","Synodontidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"3019","Tetraodontidae",1,82,0.0121951219512195,"GOLONE_LAGON_2","GOLONE","South_West_Pacific"
"2428","Labridae",35,254,0.137795275590551,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3319","Pomacentridae",19,254,0.0748031496062992,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1162","Acanthuridae",14,254,0.0551181102362205,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2150","Apogonidae",11,254,0.0433070866141732,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2626","Lutjanidae",10,254,0.0393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2234","Holocentridae",9,254,0.0354330708661417,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2527","Lethrinidae",7,254,0.0275590551181102,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2825","Mullidae",7,254,0.0275590551181102,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2036","Gobiidae",6,254,0.0236220472440945,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"542","Balistidae",5,254,0.0196850393700787,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2922","Muraenidae",5,254,0.0196850393700787,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3220","Pomacanthidae",5,254,0.0196850393700787,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3516","Serranidae",5,254,0.0196850393700787,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2725","Monacanthidae",4,254,0.015748031496063,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"741","Blenniidae",3,254,0.0118110236220472,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"841","Carangidae",3,254,0.0118110236220472,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1439","Clupeidae",3,254,0.0118110236220472,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2151","Haemulidae",3,254,0.0118110236220472,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3020","Myctophidae",3,254,0.0118110236220472,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3418","Scombridae",3,254,0.0118110236220472,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3614","Siganidae",3,254,0.0118110236220472,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"407","Tetraodontidae",3,254,0.0118110236220472,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3105","Atherinidae",2,254,0.0078740157480315,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"941","Carcharhinidae",2,254,0.0078740157480315,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1539","Dasyatidae",2,254,0.0078740157480315,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1638","Diodontidae",2,254,0.0078740157480315,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1936","Gobiesocidae",2,254,0.0078740157480315,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"452","Aulostomidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"641","Belonidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1041","Chaetodontidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1163","Chanidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1242","Cichlidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1340","Cirrhitidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1737","Ephippidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1837","Gerreidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"2330","Kyphosidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3123","Myliobatidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3712","Sphyraenidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3811","Synanceiidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"3911","Synodontidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"4115","Tripterygiidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"4212","Zanclidae",1,254,0.00393700787401575,"GOLONE_FONDS_BLANCS_2","GOLONE","South_West_Pacific"
"1440","Labridae",16,121,0.132231404958678,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1164","Acanthuridae",13,121,0.107438016528926,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2235","Pomacentridae",12,121,0.0991735537190083,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1639","Lutjanidae",11,121,0.0909090909090909,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2037","Myctophidae",9,121,0.0743801652892562,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2152","Apogonidae",5,121,0.0413223140495868,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1838","Mullidae",5,121,0.0413223140495868,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2528","Serranidae",5,121,0.0413223140495868,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"3106","Balistidae",3,121,0.0247933884297521,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1540","Lethrinidae",3,121,0.0247933884297521,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"453","Carcharhinidae",2,121,0.0165289256198347,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"942","Exocoetidae",2,121,0.0165289256198347,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1165","Gobiidae",2,121,0.0165289256198347,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1738","Monacanthidae",2,121,0.0165289256198347,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2429","Scombridae",2,121,0.0165289256198347,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2627","Siganidae",2,121,0.0165289256198347,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"543","Chanidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"642","Dasyatidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"742","Dussumieriidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"842","Engraulidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1042","Gobiesocidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1243","Holocentridae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1341","Kyphosidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1937","Muraenidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2153","Myliobatidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2331","Priacanthidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"2726","Tripterygiidae",1,121,0.00826446280991736,"GOLONE_BARRIERE_EXTERNE_1","GOLONE","South_West_Pacific"
"1244","Labridae",17,115,0.147826086956522,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"2154","Apogonidae",13,115,0.11304347826087,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1938","Pomacentridae",9,115,0.0782608695652174,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1166","Acanthuridae",7,115,0.0608695652173913,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1441","Lutjanidae",7,115,0.0608695652173913,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1640","Myctophidae",6,115,0.0521739130434783,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1043","Gobiidae",4,115,0.0347826086956522,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1342","Lethrinidae",3,115,0.0260869565217391,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"2155","Serranidae",3,115,0.0260869565217391,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"2236","Siganidae",2,115,0.0173913043478261,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"2332","Tetraodontidae",2,115,0.0173913043478261,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"2430","Tripterygiidae",2,115,0.0173913043478261,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"3107","Balistidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"454","Blenniidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"544","Carangidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"643","Carcharhinidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"743","Clupeidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"843","Engraulidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"943","Exocoetidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1167","Holocentridae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1541","Mullidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1739","Myliobatidae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"1839","Pempheridae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"2038","Scombridae",1,115,0.00869565217391304,"GOLONE_BARRIERE_EXTERNE_2","GOLONE","South_West_Pacific"
"2156","Labridae",33,244,0.135245901639344,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3320","Pomacentridae",20,244,0.0819672131147541,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1168","Acanthuridae",15,244,0.0614754098360656,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1740","Gobiidae",11,244,0.0450819672131148,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2333","Lutjanidae",11,244,0.0450819672131148,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2157","Apogonidae",9,244,0.0368852459016393,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2529","Mullidae",9,244,0.0368852459016393,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1939","Holocentridae",7,244,0.0286885245901639,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2237","Lethrinidae",7,244,0.0286885245901639,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"455","Balistidae",6,244,0.0245901639344262,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2628","Muraenidae",6,244,0.0245901639344262,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3615","Serranidae",5,244,0.0204918032786885,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1840","Haemulidae",4,244,0.0163934426229508,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2431","Monacanthidae",4,244,0.0163934426229508,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3221","Pomacanthidae",4,244,0.0163934426229508,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3108","Atherinidae",3,244,0.0122950819672131,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"744","Carcharhinidae",3,244,0.0122950819672131,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"844","Chaetodontidae",3,244,0.0122950819672131,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1169","Clupeidae",3,244,0.0122950819672131,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1245","Dasyatidae",3,244,0.0122950819672131,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1641","Gobiesocidae",2,244,0.00819672131147541,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3021","Pinguipedidae",2,244,0.00819672131147541,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3713","Siganidae",2,244,0.00819672131147541,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3912","Tetraodontidae",2,244,0.00819672131147541,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"408","Tripterygiidae",2,244,0.00819672131147541,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"545","Belonidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"644","Carangidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"944","Chanidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1044","Cichlidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1343","Diodontidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1442","Ephippidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1542","Ginglymostomatidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2039","Kyphosidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2727","Myctophidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2826","Myliobatidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"2923","Ostraciidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3124","Plesiopidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3419","Scombridae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3517","Scorpaenidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"3812","Synanceiidae",1,244,0.00409836065573771,"GOLONE_FONDS_BLANCS_1","GOLONE","South_West_Pacific"
"1741","Lutjanidae",8,76,0.105263157894737,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1841","Mullidae",7,76,0.0921052631578947,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"2158","Apogonidae",5,76,0.0657894736842105,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"456","Balistidae",4,76,0.0526315789473684,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"645","Carcharhinidae",4,76,0.0526315789473684,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1170","Gobiidae",4,76,0.0526315789473684,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1642","Lethrinidae",4,76,0.0526315789473684,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"546","Carangidae",3,76,0.0394736842105263,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"745","Clupeidae",3,76,0.0394736842105263,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1443","Labridae",3,76,0.0394736842105263,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"2432","Serranidae",3,76,0.0394736842105263,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1045","Engraulidae",2,76,0.0263157894736842,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"2334","Scombridae",2,76,0.0263157894736842,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1171","Acanthuridae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"3109","Atherinidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"845","Dasyatidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"945","Dussumieriidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1246","Haemulidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1344","Holocentridae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1543","Leiognathidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"1940","Muraenidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"2040","Ophichthidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"2159","Ostraciidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"2238","Priacanthidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
"2530","Synodontidae",1,76,0.0131578947368421,"GOLONE_LAGON_1","GOLONE","South_West_Pacific"
