"","family","n_species","n_sp_total","prop","site35","province"
"12204","Microdesmidae",1,72,0.0138888888888889,"site163","Northwest_Australian_Shelf"
"14185","Ostraciidae",1,72,0.0138888888888889,"site163","Northwest_Australian_Shelf"
"19174","Siganidae",1,72,0.0138888888888889,"site163","Northwest_Australian_Shelf"
"20170","Zanclidae",1,72,0.0138888888888889,"site163","Northwest_Australian_Shelf"
"12205","Labridae",7,33,0.212121212121212,"site113","Easter_Island"
"7192","Chaetodontidae",3,33,0.0909090909090909,"site113","Easter_Island"
"13192","Monacanthidae",3,33,0.0909090909090909,"site113","Easter_Island"
"17181","Pomacentridae",3,33,0.0909090909090909,"site113","Easter_Island"
"10191","Holocentridae",2,33,0.0606060606060606,"site113","Easter_Island"
"11033","Acanthuridae",1,33,0.0303030303030303,"site113","Easter_Island"
"21008","Aulostomidae",1,33,0.0303030303030303,"site113","Easter_Island"
"3390","Balistidae",1,33,0.0303030303030303,"site113","Easter_Island"
"4206","Blenniidae",1,33,0.0303030303030303,"site113","Easter_Island"
"5193","Carangidae",1,33,0.0303030303030303,"site113","Easter_Island"
"6192","Carcharhinidae",1,33,0.0303030303030303,"site113","Easter_Island"
"8192","Cirrhitidae",1,33,0.0303030303030303,"site113","Easter_Island"
"9192","Fistulariidae",1,33,0.0303030303030303,"site113","Easter_Island"
"11229","Kyphosidae",1,33,0.0303030303030303,"site113","Easter_Island"
"14186","Muraenidae",1,33,0.0303030303030303,"site113","Easter_Island"
"15185","Ostraciidae",1,33,0.0303030303030303,"site113","Easter_Island"
"16183","Pomacanthidae",1,33,0.0303030303030303,"site113","Easter_Island"
"18180","Priacanthidae",1,33,0.0303030303030303,"site113","Easter_Island"
"19175","Synodontidae",1,33,0.0303030303030303,"site113","Easter_Island"
"20171","Tetraodontidae",1,33,0.0303030303030303,"site113","Easter_Island"
"11230","Labridae",7,33,0.212121212121212,"site119","Easter_Island"
"17182","Pomacentridae",4,33,0.121212121212121,"site119","Easter_Island"
"5194","Chaetodontidae",2,33,0.0606060606060606,"site119","Easter_Island"
"9193","Holocentridae",2,33,0.0606060606060606,"site119","Easter_Island"
"12206","Monacanthidae",2,33,0.0606060606060606,"site119","Easter_Island"
"14187","Muraenidae",2,33,0.0606060606060606,"site119","Easter_Island"
"11034","Acanthuridae",1,33,0.0303030303030303,"site119","Easter_Island"
"21009","Aulostomidae",1,33,0.0303030303030303,"site119","Easter_Island"
"3391","Balistidae",1,33,0.0303030303030303,"site119","Easter_Island"
"4207","Blenniidae",1,33,0.0303030303030303,"site119","Easter_Island"
"6193","Cirrhitidae",1,33,0.0303030303030303,"site119","Easter_Island"
"7193","Diodontidae",1,33,0.0303030303030303,"site119","Easter_Island"
"8193","Fistulariidae",1,33,0.0303030303030303,"site119","Easter_Island"
"10192","Kyphosidae",1,33,0.0303030303030303,"site119","Easter_Island"
"13193","Mullidae",1,33,0.0303030303030303,"site119","Easter_Island"
"15186","Ostraciidae",1,33,0.0303030303030303,"site119","Easter_Island"
"16184","Pomacanthidae",1,33,0.0303030303030303,"site119","Easter_Island"
"18181","Priacanthidae",1,33,0.0303030303030303,"site119","Easter_Island"
"19176","Synodontidae",1,33,0.0303030303030303,"site119","Easter_Island"
"20172","Tetraodontidae",1,33,0.0303030303030303,"site119","Easter_Island"
"10193","Labridae",17,82,0.207317073170732,"site128","Southeast_Polynesia"
"11035","Acanthuridae",12,82,0.146341463414634,"site128","Southeast_Polynesia"
"17183","Pomacentridae",11,82,0.134146341463415,"site128","Southeast_Polynesia"
"6194","Chaetodontidae",6,82,0.0731707317073171,"site128","Southeast_Polynesia"
"7194","Cirrhitidae",4,82,0.0487804878048781,"site128","Southeast_Polynesia"
"19177","Serranidae",4,82,0.0487804878048781,"site128","Southeast_Polynesia"
"4208","Carangidae",3,82,0.0365853658536585,"site128","Southeast_Polynesia"
"9194","Holocentridae",3,82,0.0365853658536585,"site128","Southeast_Polynesia"
"14188","Mullidae",3,82,0.0365853658536585,"site128","Southeast_Polynesia"
"16185","Pomacanthidae",3,82,0.0365853658536585,"site128","Southeast_Polynesia"
"18182","Scorpaenidae",3,82,0.0365853658536585,"site128","Southeast_Polynesia"
"21010","Balistidae",2,82,0.024390243902439,"site128","Southeast_Polynesia"
"13194","Monacanthidae",2,82,0.024390243902439,"site128","Southeast_Polynesia"
"3392","Blenniidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"5195","Carcharhinidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"8194","Fistulariidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"11231","Lutjanidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"12207","Microdesmidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"15187","Plotosidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"20173","Siganidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"21207","Synodontidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"22181","Zanclidae",1,82,0.0121951219512195,"site128","Southeast_Polynesia"
"12208","Labridae",23,112,0.205357142857143,"site88","Central_Indian_Ocean_Islands"
"11036","Acanthuridae",11,112,0.0982142857142857,"site88","Central_Indian_Ocean_Islands"
"6195","Chaetodontidae",10,112,0.0892857142857143,"site88","Central_Indian_Ocean_Islands"
"21208","Pomacentridae",10,112,0.0892857142857143,"site88","Central_Indian_Ocean_Islands"
"22182","Scaridae",10,112,0.0892857142857143,"site88","Central_Indian_Ocean_Islands"
"24149","Serranidae",8,112,0.0714285714285714,"site88","Central_Indian_Ocean_Islands"
"3393","Balistidae",6,112,0.0535714285714286,"site88","Central_Indian_Ocean_Islands"
"9195","Gobiidae",5,112,0.0446428571428571,"site88","Central_Indian_Ocean_Islands"
"4209","Blenniidae",4,112,0.0357142857142857,"site88","Central_Indian_Ocean_Islands"
"5196","Caesionidae",2,112,0.0178571428571429,"site88","Central_Indian_Ocean_Islands"
"7195","Cirrhitidae",2,112,0.0178571428571429,"site88","Central_Indian_Ocean_Islands"
"11232","Holocentridae",2,112,0.0178571428571429,"site88","Central_Indian_Ocean_Islands"
"13195","Lutjanidae",2,112,0.0178571428571429,"site88","Central_Indian_Ocean_Islands"
"14189","Microdesmidae",2,112,0.0178571428571429,"site88","Central_Indian_Ocean_Islands"
"16186","Mullidae",2,112,0.0178571428571429,"site88","Central_Indian_Ocean_Islands"
"20174","Pomacanthidae",2,112,0.0178571428571429,"site88","Central_Indian_Ocean_Islands"
"21011","Apogonidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"8195","Fistulariidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"10194","Haemulidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"15188","Monacanthidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"17184","Muraenidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"18183","Nemipteridae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"19178","Pinguipedidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"23163","Scorpaenidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"25138","Tetraodontidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"26126","Tripterygiidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"27118","Zanclidae",1,112,0.00892857142857143,"site88","Central_Indian_Ocean_Islands"
"10195","Labridae",13,76,0.171052631578947,"site91","Central_Indian_Ocean_Islands"
"11037","Acanthuridae",9,76,0.118421052631579,"site91","Central_Indian_Ocean_Islands"
"5197","Chaetodontidae",9,76,0.118421052631579,"site91","Central_Indian_Ocean_Islands"
"15189","Pomacentridae",7,76,0.0921052631578947,"site91","Central_Indian_Ocean_Islands"
"21012","Balistidae",5,76,0.0657894736842105,"site91","Central_Indian_Ocean_Islands"
"9196","Holocentridae",4,76,0.0526315789473684,"site91","Central_Indian_Ocean_Islands"
"16187","Scaridae",4,76,0.0526315789473684,"site91","Central_Indian_Ocean_Islands"
"19179","Tetraodontidae",4,76,0.0526315789473684,"site91","Central_Indian_Ocean_Islands"
"7196","Gobiidae",3,76,0.0394736842105263,"site91","Central_Indian_Ocean_Islands"
"17185","Serranidae",3,76,0.0394736842105263,"site91","Central_Indian_Ocean_Islands"
"4212","Caesionidae",2,76,0.0263157894736842,"site91","Central_Indian_Ocean_Islands"
"6196","Cirrhitidae",2,76,0.0263157894736842,"site91","Central_Indian_Ocean_Islands"
"11233","Lutjanidae",2,76,0.0263157894736842,"site91","Central_Indian_Ocean_Islands"
"12209","Monacanthidae",2,76,0.0263157894736842,"site91","Central_Indian_Ocean_Islands"
"14190","Pomacanthidae",2,76,0.0263157894736842,"site91","Central_Indian_Ocean_Islands"
"3394","Blenniidae",1,76,0.0131578947368421,"site91","Central_Indian_Ocean_Islands"
"8196","Haemulidae",1,76,0.0131578947368421,"site91","Central_Indian_Ocean_Islands"
"13196","Mullidae",1,76,0.0131578947368421,"site91","Central_Indian_Ocean_Islands"
"18184","Siganidae",1,76,0.0131578947368421,"site91","Central_Indian_Ocean_Islands"
"20175","Tripterygiidae",1,76,0.0131578947368421,"site91","Central_Indian_Ocean_Islands"
"9197","Labridae",15,86,0.174418604651163,"site80","Southeast_Polynesia"
"11038","Acanthuridae",11,86,0.127906976744186,"site80","Southeast_Polynesia"
"5198","Chaetodontidae",11,86,0.127906976744186,"site80","Southeast_Polynesia"
"15190","Pomacentridae",9,86,0.104651162790698,"site80","Southeast_Polynesia"
"3395","Balistidae",5,86,0.0581395348837209,"site80","Southeast_Polynesia"
"8197","Holocentridae",5,86,0.0581395348837209,"site80","Southeast_Polynesia"
"18185","Serranidae",4,86,0.0465116279069767,"site80","Southeast_Polynesia"
"6197","Cirrhitidae",3,86,0.0348837209302326,"site80","Southeast_Polynesia"
"14191","Pomacanthidae",3,86,0.0348837209302326,"site80","Southeast_Polynesia"
"17186","Scorpaenidae",3,86,0.0348837209302326,"site80","Southeast_Polynesia"
"7197","Gobiidae",2,86,0.0232558139534884,"site80","Southeast_Polynesia"
"10196","Lethrinidae",2,86,0.0232558139534884,"site80","Southeast_Polynesia"
"11234","Microdesmidae",2,86,0.0232558139534884,"site80","Southeast_Polynesia"
"12210","Mullidae",2,86,0.0232558139534884,"site80","Southeast_Polynesia"
"16188","Scaridae",2,86,0.0232558139534884,"site80","Southeast_Polynesia"
"20176","Tetraodontidae",2,86,0.0232558139534884,"site80","Southeast_Polynesia"
"21013","Apogonidae",1,86,0.0116279069767442,"site80","Southeast_Polynesia"
"4213","Caesionidae",1,86,0.0116279069767442,"site80","Southeast_Polynesia"
"13197","Ostraciidae",1,86,0.0116279069767442,"site80","Southeast_Polynesia"
"19180","Synodontidae",1,86,0.0116279069767442,"site80","Southeast_Polynesia"
"21209","Zanclidae",1,86,0.0116279069767442,"site80","Southeast_Polynesia"
"10197","Labridae",5,39,0.128205128205128,"site57","Tropical_East_Pacific"
"15191","Pomacentridae",4,39,0.102564102564103,"site57","Tropical_East_Pacific"
"17187","Serranidae",4,39,0.102564102564103,"site57","Tropical_East_Pacific"
"11039","Acanthuridae",3,39,0.0769230769230769,"site57","Tropical_East_Pacific"
"21014","Balistidae",3,39,0.0769230769230769,"site57","Tropical_East_Pacific"
"18186","Tetraodontidae",3,39,0.0769230769230769,"site57","Tropical_East_Pacific"
"3396","Blenniidae",2,39,0.0512820512820513,"site57","Tropical_East_Pacific"
"4214","Carangidae",2,39,0.0512820512820513,"site57","Tropical_East_Pacific"
"7198","Cirrhitidae",2,39,0.0512820512820513,"site57","Tropical_East_Pacific"
"11235","Lutjanidae",2,39,0.0512820512820513,"site57","Tropical_East_Pacific"
"5199","Carcharhinidae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"6198","Chaetodontidae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"8198","Holocentridae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"9198","Kyphosidae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"12211","Muraenidae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"13198","Ostraciidae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"14192","Pomacanthidae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"16189","Scaridae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"19181","Zanclidae",1,39,0.0256410256410256,"site57","Tropical_East_Pacific"
"19182","Pomacentridae",5,52,0.0961538461538462,"site61","Galapagos"
