"","scale","total","turnover","nestedness"
"433","inter-transect",0.363636363636364,0.222222222222222,0.141414141414141
"434","inter-transect",0.342857142857143,0.206896551724138,0.135960591133005
"435","inter-transect",0.5,0.5,0
"436","inter-transect",0.545454545454545,0.444444444444444,0.101010101010101
"437","inter-transect",NA,NA,NA
"438","inter-transect",0.411764705882353,0.285714285714286,0.126050420168067
"439","inter-transect",NA,NA,NA
"440","inter-transect",0.5,0.32,0.18
"441","inter-transect",NA,NA,NA
"442","inter-transect",0.416666666666667,0.32258064516129,0.0940860215053763
"443","inter-transect",NA,NA,NA
"444","inter-transect",0.483870967741935,0.384615384615385,0.0992555831265509
"445","inter-transect",0.428571428571429,0.411764705882353,0.0168067226890756
"446","inter-transect",0.411764705882353,0.375,0.0367647058823529
"447","inter-transect",0.5,0.344827586206897,0.155172413793103
"448","inter-transect",0.472222222222222,0.344827586206897,0.127394636015326
"449","inter-transect",0.363636363636364,0.32258064516129,0.0410557184750733
"450","inter-transect",0.514285714285714,0.484848484848485,0.0294372294372294
"451","inter-transect",NA,NA,NA
"452","inter-transect",0.636363636363636,0.6,0.0363636363636364
"453","inter-transect",0.685714285714286,0.56,0.125714285714286
"454","inter-transect",NA,NA,NA
"455","inter-transect",NA,NA,NA
"456","inter-transect",NA,NA,NA
"457","inter-transect",0.448275862068966,0.384615384615385,0.0636604774535809
"458","inter-transect",NA,NA,NA
"459","inter-transect",NA,NA,NA
"460","inter-transect",NA,NA,NA
"461","inter-transect",NA,NA,NA
"462","inter-transect",NA,NA,NA
"463","inter-transect",NA,NA,NA
"464","inter-transect",NA,NA,NA
"465","inter-transect",NA,NA,NA
"466","inter-transect",NA,NA,NA
"467","inter-transect",NA,NA,NA
"468","inter-transect",0.557377049180328,0.490566037735849,0.0668110114444788
"469","inter-transect",NA,NA,NA
"470","inter-transect",NA,NA,NA
"471","inter-transect",NA,NA,NA
"472","inter-transect",NA,NA,NA
"473","inter-transect",NA,NA,NA
"474","inter-transect",NA,NA,NA
"475","inter-transect",NA,NA,NA
"476","inter-transect",0.714285714285714,0.636363636363636,0.0779220779220779
"477","inter-transect",NA,NA,NA
"478","inter-transect",NA,NA,NA
"479","inter-transect",NA,NA,NA
"480","inter-transect",NA,NA,NA
"481","inter-transect",NA,NA,NA
"482","inter-transect",NA,NA,NA
"483","inter-transect",0.524590163934426,0.171428571428571,0.353161592505855
"484","inter-transect",NA,NA,NA
"485","inter-transect",NA,NA,NA
"486","inter-transect",NA,NA,NA
"487","inter-transect",NA,NA,NA
"488","inter-transect",NA,NA,NA
"489","inter-transect",0.517857142857143,0.509090909090909,0.00876623376623377
"490","inter-transect",NA,NA,NA
"491","inter-transect",NA,NA,NA
"492","inter-transect",NA,NA,NA
"493","inter-transect",NA,NA,NA
"494","inter-transect",0.403508771929825,0.392857142857143,0.0106516290726817
"495","inter-transect",NA,NA,NA
"496","inter-transect",NA,NA,NA
"497","inter-transect",NA,NA,NA
"498","inter-transect",NA,NA,NA
"499","inter-transect",NA,NA,NA
"500","inter-transect",NA,NA,NA
"501","inter-transect",0.41304347826087,0.372093023255814,0.0409504550050556
"502","inter-transect",0.528571428571429,0.507462686567164,0.0211087420042644
"503","inter-transect",NA,NA,NA
"504","inter-transect",0.520547945205479,0.461538461538462,0.0590094836670179
"505","inter-transect",NA,NA,NA
