"","family","n_motus","n_motus_total","prop","station","site","province"
"1617","Lutjanidae",9,76,0.118421052631579,"LENG019","site45","Western_Coral_Triangle"
"2218","Pomacentridae",7,76,0.0921052631578947,"LENG019","site45","Western_Coral_Triangle"
"1103","Acanthuridae",5,76,0.0657894736842105,"LENG019","site45","Western_Coral_Triangle"
"2515","Serranidae",5,76,0.0657894736842105,"LENG019","site45","Western_Coral_Triangle"
"519","Balistidae",4,76,0.0526315789473684,"LENG019","site45","Western_Coral_Triangle"
"2120","Pomacanthidae",4,76,0.0526315789473684,"LENG019","site45","Western_Coral_Triangle"
"2416","Scombridae",3,76,0.0394736842105263,"LENG019","site45","Western_Coral_Triangle"
"2715","Sphyraenidae",3,76,0.0394736842105263,"LENG019","site45","Western_Coral_Triangle"
"619","Belonidae",2,76,0.0263157894736842,"LENG019","site45","Western_Coral_Triangle"
"919","Dasyatidae",2,76,0.0263157894736842,"LENG019","site45","Western_Coral_Triangle"
"1319","Holocentridae",2,76,0.0263157894736842,"LENG019","site45","Western_Coral_Triangle"
"1519","Lethrinidae",2,76,0.0263157894736842,"LENG019","site45","Western_Coral_Triangle"
"1816","Mullidae",2,76,0.0263157894736842,"LENG019","site45","Western_Coral_Triangle"
"1916","Myctophidae",2,76,0.0263157894736842,"LENG019","site45","Western_Coral_Triangle"
"2317","Scaridae",2,76,0.0263157894736842,"LENG019","site45","Western_Coral_Triangle"
"2100","Aphaniidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"378","Apogonidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"423","Atherinidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"719","Blenniidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"819","Cirrhitidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"1019","Engraulidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"1123","Ephippidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"1221","Haemulidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"1716","Mugilidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"2016","Pempheridae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"2615","Siganidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"2814","Tetraodontidae",1,76,0.0131578947368421,"LENG019","site45","Western_Coral_Triangle"
"2017","Pomacentridae",6,54,0.111111111111111,"LENG022","site45","Western_Coral_Triangle"
"2417","Serranidae",6,54,0.111111111111111,"LENG022","site45","Western_Coral_Triangle"
"379","Balistidae",5,54,0.0925925925925926,"LENG022","site45","Western_Coral_Triangle"
"1520","Lutjanidae",5,54,0.0925925925925926,"LENG022","site45","Western_Coral_Triangle"
"2101","Apogonidae",3,54,0.0555555555555556,"LENG022","site45","Western_Coral_Triangle"
"1104","Acanthuridae",2,54,0.037037037037037,"LENG022","site45","Western_Coral_Triangle"
"424","Carangidae",2,54,0.037037037037037,"LENG022","site45","Western_Coral_Triangle"
"820","Engraulidae",2,54,0.037037037037037,"LENG022","site45","Western_Coral_Triangle"
"920","Gobiidae",2,54,0.037037037037037,"LENG022","site45","Western_Coral_Triangle"
"1222","Labridae",2,54,0.037037037037037,"LENG022","site45","Western_Coral_Triangle"
"1420","Lethrinidae",2,54,0.037037037037037,"LENG022","site45","Western_Coral_Triangle"
"1817","Muraenidae",2,54,0.037037037037037,"LENG022","site45","Western_Coral_Triangle"
"2219","Scombridae",2,54,0.037037037037037,"LENG022","site45","Western_Coral_Triangle"
"520","Carcharhinidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"620","Chaetodontidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"720","Congridae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"1020","Haemulidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"1124","Holocentridae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"1320","Leiognathidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"1618","Menidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"1717","Moringuidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"1917","Myliobatidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"2121","Pseudochromidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"2318","Scorpaenidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"2516","Sphyraenidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"2616","Tetraodontidae",1,54,0.0185185185185185,"LENG022","site45","Western_Coral_Triangle"
"1521","Lutjanidae",6,43,0.13953488372093,"LENG029","site45","Western_Coral_Triangle"
"921","Engraulidae",3,43,0.0697674418604651,"LENG029","site45","Western_Coral_Triangle"
"1818","Pomacentridae",3,43,0.0697674418604651,"LENG029","site45","Western_Coral_Triangle"
"2102","Apogonidae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"521","Balistidae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"621","Carangidae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"821","Clupeidae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"1021","Ephippidae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"1125","Haemulidae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"1321","Labridae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"2018","Scombridae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"2220","Serranidae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"2418","Sphyraenidae",2,43,0.0465116279069767,"LENG029","site45","Western_Coral_Triangle"
"1105","Acanthuridae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"380","Ariidae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"425","Atherinidae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"721","Chaetodontidae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"1223","Holocentridae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"1421","Leiognathidae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"1619","Menidae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"1718","Myliobatidae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"1918","Scaridae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"2122","Scorpaenidae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"2319","Siganidae",1,43,0.0232558139534884,"LENG029","site45","Western_Coral_Triangle"
"1719","Lutjanidae",18,96,0.1875,"LENG056","site51","Western_Coral_Triangle"
"2103","Apogonidae",10,96,0.104166666666667,"LENG056","site51","Western_Coral_Triangle"
"2419","Pomacentridae",8,96,0.0833333333333333,"LENG056","site51","Western_Coral_Triangle"
"2914","Serranidae",7,96,0.0729166666666667,"LENG056","site51","Western_Coral_Triangle"
"1522","Labridae",6,96,0.0625,"LENG056","site51","Western_Coral_Triangle"
"1224","Gobiidae",5,96,0.0520833333333333,"LENG056","site51","Western_Coral_Triangle"
"522","Carangidae",4,96,0.0416666666666667,"LENG056","site51","Western_Coral_Triangle"
"385","Balistidae",3,96,0.03125,"LENG056","site51","Western_Coral_Triangle"
"1819","Mullidae",3,96,0.03125,"LENG056","site51","Western_Coral_Triangle"
"1919","Myctophidae",3,96,0.03125,"LENG056","site51","Western_Coral_Triangle"
"2716","Scaridae",3,96,0.03125,"LENG056","site51","Western_Coral_Triangle"
"1106","Acanthuridae",2,96,0.0208333333333333,"LENG056","site51","Western_Coral_Triangle"
"922","Dasyatidae",2,96,0.0208333333333333,"LENG056","site51","Western_Coral_Triangle"
"1022","Engraulidae",2,96,0.0208333333333333,"LENG056","site51","Western_Coral_Triangle"
"1422","Holocentridae",2,96,0.0208333333333333,"LENG056","site51","Western_Coral_Triangle"
"1620","Lethrinidae",2,96,0.0208333333333333,"LENG056","site51","Western_Coral_Triangle"
"2123","Osphronemidae",2,96,0.0208333333333333,"LENG056","site51","Western_Coral_Triangle"
"2320","Pomacanthidae",2,96,0.0208333333333333,"LENG056","site51","Western_Coral_Triangle"
"426","Belonidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"622","Carcharhinidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"722","Cirrhitidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"822","Clupeidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"1126","Ephippidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"1322","Haemulidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"2019","Myliobatidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"2221","Pinguipedidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"2517","Pseudochromidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"2617","Rhinobatidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"2815","Scombridae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"3014","Synodontidae",1,96,0.0104166666666667,"LENG056","site51","Western_Coral_Triangle"
"2124","Lutjanidae",12,83,0.144578313253012,"LENG048","site48","Western_Coral_Triangle"
"2420","Myctophidae",9,83,0.108433734939759,"LENG048","site48","Western_Coral_Triangle"
"2717","Pomacentridae",5,83,0.0602409638554217,"LENG048","site48","Western_Coral_Triangle"
"3216","Serranidae",5,83,0.0602409638554217,"LENG048","site48","Western_Coral_Triangle"
"923","Chaetodontidae",4,83,0.0481927710843374,"LENG048","site48","Western_Coral_Triangle"
"1621","Holocentridae",4,83,0.0481927710843374,"LENG048","site48","Western_Coral_Triangle"
"2321","Mullidae",4,83,0.0481927710843374,"LENG048","site48","Western_Coral_Triangle"
"1107","Acanthuridae",3,83,0.036144578313253,"LENG048","site48","Western_Coral_Triangle"
"723","Carangidae",3,83,0.036144578313253,"LENG048","site48","Western_Coral_Triangle"
"1523","Haemulidae",3,83,0.036144578313253,"LENG048","site48","Western_Coral_Triangle"
"427","Apogonidae",2,83,0.0240963855421687,"LENG048","site48","Western_Coral_Triangle"
"523","Balistidae",2,83,0.0240963855421687,"LENG048","site48","Western_Coral_Triangle"
"823","Carcharhinidae",2,83,0.0240963855421687,"LENG048","site48","Western_Coral_Triangle"
"1225","Dasyatidae",2,83,0.0240963855421687,"LENG048","site48","Western_Coral_Triangle"
"1423","Gobiidae",2,83,0.0240963855421687,"LENG048","site48","Western_Coral_Triangle"
"2020","Lethrinidae",2,83,0.0240963855421687,"LENG048","site48","Western_Coral_Triangle"
"3118","Scombridae",2,83,0.0240963855421687,"LENG048","site48","Western_Coral_Triangle"
"2104","Alopiidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"386","Anomalopidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"623","Belonidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"1023","Chlopsidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"1127","Cirrhitidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"1323","Emmelichthyidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"1720","Istiophoridae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"1820","Kyphosidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"1920","Labridae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"2222","Mugilidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"2518","Nomeidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"2618","Pomacanthidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"2816","Priacanthidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"2915","Salmonidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"3015","Scaridae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"3313","Trichiuridae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"3413","Zanclidae",1,83,0.0120481927710843,"LENG048","site48","Western_Coral_Triangle"
"1721","Lutjanidae",13,113,0.115044247787611,"LENG047","site48","Western_Coral_Triangle"
"1108","Acanthuridae",11,113,0.0973451327433628,"LENG047","site48","Western_Coral_Triangle"
"2421","Pomacentridae",10,113,0.0884955752212389,"LENG047","site48","Western_Coral_Triangle"
"2322","Pomacanthidae",9,113,0.079646017699115,"LENG047","site48","Western_Coral_Triangle"
"2817","Serranidae",9,113,0.079646017699115,"LENG047","site48","Western_Coral_Triangle"
"1524","Labridae",7,113,0.0619469026548673,"LENG047","site48","Western_Coral_Triangle"
"387","Balistidae",5,113,0.0442477876106195,"LENG047","site48","Western_Coral_Triangle"
"1424","Holocentridae",5,113,0.0442477876106195,"LENG047","site48","Western_Coral_Triangle"
"2105","Apogonidae",4,113,0.0353982300884956,"LENG047","site48","Western_Coral_Triangle"
"428","Carangidae",4,113,0.0353982300884956,"LENG047","site48","Western_Coral_Triangle"
"524","Carcharhinidae",3,113,0.0265486725663717,"LENG047","site48","Western_Coral_Triangle"
"624","Chaetodontidae",3,113,0.0265486725663717,"LENG047","site48","Western_Coral_Triangle"
"1128","Gobiidae",3,113,0.0265486725663717,"LENG047","site48","Western_Coral_Triangle"
"1622","Lethrinidae",3,113,0.0265486725663717,"LENG047","site48","Western_Coral_Triangle"
"2021","Mullidae",3,113,0.0265486725663717,"LENG047","site48","Western_Coral_Triangle"
"824","Dasyatidae",2,113,0.0176991150442478,"LENG047","site48","Western_Coral_Triangle"
"2619","Scaridae",2,113,0.0176991150442478,"LENG047","site48","Western_Coral_Triangle"
"3016","Sphyraenidae",2,113,0.0176991150442478,"LENG047","site48","Western_Coral_Triangle"
"724","Congridae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"924","Engraulidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"1024","Fistulariidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"1226","Haemulidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"1324","Hemiramphidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"1821","Malacanthidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"1921","Monocentridae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"2125","Muraenidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"2223","Myctophidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"2519","Pseudochromidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"2718","Scombridae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"2916","Siganidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"3119","Synaphobranchidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"3217","Tetraodontidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"3314","Zanclidae",1,113,0.00884955752212389,"LENG047","site48","Western_Coral_Triangle"
"2022","Lutjanidae",12,103,0.116504854368932,"LENG039","site46","Western_Coral_Triangle"
"3611","Serranidae",11,103,0.106796116504854,"LENG039","site46","Western_Coral_Triangle"
"1109","Acanthuridae",6,103,0.058252427184466,"LENG039","site46","Western_Coral_Triangle"
"925","Dasyatidae",6,103,0.058252427184466,"LENG039","site46","Western_Coral_Triangle"
"429","Balistidae",5,103,0.0485436893203883,"LENG039","site46","Western_Coral_Triangle"
"1722","Labridae",5,103,0.0485436893203883,"LENG039","site46","Western_Coral_Triangle"
"388","Apogonidae",4,103,0.0388349514563107,"LENG039","site46","Western_Coral_Triangle"
"2520","Myctophidae",4,103,0.0388349514563107,"LENG039","site46","Western_Coral_Triangle"
"1227","Gobiidae",3,103,0.029126213592233,"LENG039","site46","Western_Coral_Triangle"
"1425","Holocentridae",3,103,0.029126213592233,"LENG039","site46","Western_Coral_Triangle"
"2323","Mullidae",3,103,0.029126213592233,"LENG039","site46","Western_Coral_Triangle"
"3120","Pomacentridae",3,103,0.029126213592233,"LENG039","site46","Western_Coral_Triangle"
"3512","Scombridae",3,103,0.029126213592233,"LENG039","site46","Western_Coral_Triangle"
"525","Carcharhinidae",2,103,0.0194174757281553,"LENG039","site46","Western_Coral_Triangle"
"625","Chaetodontidae",2,103,0.0194174757281553,"LENG039","site46","Western_Coral_Triangle"
"1325","Haemulidae",2,103,0.0194174757281553,"LENG039","site46","Western_Coral_Triangle"
"1822","Leiognathidae",2,103,0.0194174757281553,"LENG039","site46","Western_Coral_Triangle"
"1922","Lethrinidae",2,103,0.0194174757281553,"LENG039","site46","Western_Coral_Triangle"
"2620","Myliobatidae",2,103,0.0194174757281553,"LENG039","site46","Western_Coral_Triangle"
"3017","Pomacanthidae",2,103,0.0194174757281553,"LENG039","site46","Western_Coral_Triangle"
"2106","Anomalopidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"725","Clupeidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"825","Congridae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"1025","Echeneidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"1129","Engraulidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"1525","Istiophoridae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"1623","Kyphosidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"2126","Malacanthidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"2224","Megalopidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"2422","Muraenidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"2719","Orectolobidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"2818","Paralepididae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"2917","Pempheridae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"3218","Pristigasteridae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"3315","Pseudochromidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"3414","Scaridae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"3710","Siganidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"389","Sphyraenidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"394","Synodontidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"404","Tetraodontidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"4110","Zanclidae",1,103,0.00970873786407767,"LENG039","site46","Western_Coral_Triangle"
"2225","Labridae",16,152,0.105263157894737,"LENG045","site48","Western_Coral_Triangle"
"1130","Acanthuridae",15,152,0.0986842105263158,"LENG045","site48","Western_Coral_Triangle"
"3415","Pomacentridae",14,152,0.0921052631578947,"LENG045","site48","Western_Coral_Triangle"
"2107","Apogonidae",10,152,0.0657894736842105,"LENG045","site48","Western_Coral_Triangle"
"390","Balistidae",9,152,0.0592105263157895,"LENG045","site48","Western_Coral_Triangle"
"2423","Lutjanidae",9,152,0.0592105263157895,"LENG045","site48","Western_Coral_Triangle"
"3711","Serranidae",9,152,0.0592105263157895,"LENG045","site48","Western_Coral_Triangle"
"2621","Mullidae",6,152,0.0394736842105263,"LENG045","site48","Western_Coral_Triangle"
"3316","Pomacanthidae",6,152,0.0394736842105263,"LENG045","site48","Western_Coral_Triangle"
"1723","Gobiidae",5,152,0.0328947368421053,"LENG045","site48","Western_Coral_Triangle"
"1923","Holocentridae",5,152,0.0328947368421053,"LENG045","site48","Western_Coral_Triangle"
"626","Carangidae",4,152,0.0263157894736842,"LENG045","site48","Western_Coral_Triangle"
"3513","Scaridae",4,152,0.0263157894736842,"LENG045","site48","Western_Coral_Triangle"
"2324","Lethrinidae",3,152,0.0197368421052632,"LENG045","site48","Western_Coral_Triangle"
"2819","Myctophidae",3,152,0.0197368421052632,"LENG045","site48","Western_Coral_Triangle"
"3612","Scombridae",3,152,0.0197368421052632,"LENG045","site48","Western_Coral_Triangle"
"926","Chaetodontidae",2,152,0.0131578947368421,"LENG045","site48","Western_Coral_Triangle"
"1026","Cirrhitidae",2,152,0.0131578947368421,"LENG045","site48","Western_Coral_Triangle"
"2127","Kyphosidae",2,152,0.0131578947368421,"LENG045","site48","Western_Coral_Triangle"
"3219","Pempheridae",2,152,0.0131578947368421,"LENG045","site48","Western_Coral_Triangle"
"395","Sphyraenidae",2,152,0.0131578947368421,"LENG045","site48","Western_Coral_Triangle"
"430","Belonidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"526","Blenniidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"726","Carcharhinidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"826","Ceratiidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"1131","Clupeidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"1228","Diodontidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"1326","Engraulidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"1426","Ephippidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"1526","Exocoetidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"1624","Fistulariidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"1823","Hemiramphidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"2023","Istiophoridae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"2521","Monacanthidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"2720","Muraenidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"2918","Myliobatidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"3018","Nomeidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"3121","Ostraciidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"3810","Siganidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"405","Synodontidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"4111","Tetraodontidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"4210","Zanclidae",1,152,0.00657894736842105,"LENG045","site48","Western_Coral_Triangle"
"1427","Scombridae",4,26,0.153846153846154,"LENG054","site50","Western_Coral_Triangle"
"527","Carangidae",3,26,0.115384615384615,"LENG054","site50","Western_Coral_Triangle"
"727","Exocoetidae",3,26,0.115384615384615,"LENG054","site50","Western_Coral_Triangle"
"1132","Lutjanidae",3,26,0.115384615384615,"LENG054","site50","Western_Coral_Triangle"
"431","Belonidae",2,26,0.0769230769230769,"LENG054","site50","Western_Coral_Triangle"
"1133","Acanthuridae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"2108","Ambassidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"396","Apogonidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"627","Engraulidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"827","Gerreidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"927","Hemiramphidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"1027","Holocentridae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"1229","Myliobatidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"1327","Priacanthidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"1527","Serranidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"1625","Sphyraenidae",1,26,0.0384615384615385,"LENG054","site50","Western_Coral_Triangle"
"1528","Lutjanidae",6,57,0.105263157894737,"LENG033","site47","Western_Coral_Triangle"
"2424","Serranidae",6,57,0.105263157894737,"LENG033","site47","Western_Coral_Triangle"
"1134","Acanthuridae",5,57,0.087719298245614,"LENG033","site47","Western_Coral_Triangle"
"928","Engraulidae",5,57,0.087719298245614,"LENG033","site47","Western_Coral_Triangle"
"1328","Haemulidae",5,57,0.087719298245614,"LENG033","site47","Western_Coral_Triangle"
"2128","Pomacentridae",3,57,0.0526315789473684,"LENG033","site47","Western_Coral_Triangle"
"397","Belonidae",2,57,0.0350877192982456,"LENG033","site47","Western_Coral_Triangle"
"828","Dasyatidae",2,57,0.0350877192982456,"LENG033","site47","Western_Coral_Triangle"
"1028","Ephippidae",2,57,0.0350877192982456,"LENG033","site47","Western_Coral_Triangle"
"1230","Gerreidae",2,57,0.0350877192982456,"LENG033","site47","Western_Coral_Triangle"
"1428","Labridae",2,57,0.0350877192982456,"LENG033","site47","Western_Coral_Triangle"
"1924","Orectolobidae",2,57,0.0350877192982456,"LENG033","site47","Western_Coral_Triangle"
"2325","Scombridae",2,57,0.0350877192982456,"LENG033","site47","Western_Coral_Triangle"
"2109","Balistidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"432","Carangidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"528","Carcharhinidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"628","Centriscidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"728","Clupeidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"1135","Exocoetidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"1626","Monodactylidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"1724","Mullidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"1824","Nemipteridae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"2024","Pempheridae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"2226","Scaridae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"2522","Sphyraenidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"2622","Terapontidae",1,57,0.0175438596491228,"LENG033","site47","Western_Coral_Triangle"
"2129","Lutjanidae",11,95,0.115789473684211,"LENG038","site46","Western_Coral_Triangle"
"3317","Serranidae",11,95,0.115789473684211,"LENG038","site46","Western_Coral_Triangle"
"398","Apogonidae",5,95,0.0526315789473684,"LENG038","site46","Western_Coral_Triangle"
"1136","Dasyatidae",5,95,0.0526315789473684,"LENG038","site46","Western_Coral_Triangle"
"2025","Lethrinidae",4,95,0.0421052631578947,"LENG038","site46","Western_Coral_Triangle"
