"species_name","class_name"
"Rocio_octofasciata","Actinopteri"
"Retroculus_lapidifer","Actinopteri"
"Taeniacara_candidi","Actinopteri"
"Apistogramma_cacatuoides","Actinopteri"
"Uaru_amphiacanthoides","Actinopteri"
"Cichlasoma_dimerus","Actinopteri"
"Cryptoheros_cutteri","Actinopteri"
"Laetacara_thayeri","Actinopteri"
"Dicrossus_filamentosus","Actinopteri"
"Mikrogeophagus_ramirezi","Actinopteri"
"Crenicichla_regani","Actinopteri"
"Krobia_guianensis","Actinopteri"
"Taractes_rubescens","Actinopteri"
"Lutjanus_peru","Actinopteri"
"Sillago_sinica","Actinopteri"
"Odontobutis_interrupta","Actinopteri"
"Cteniloricaria_fowleri","Actinopteri"
"Cteniloricaria_platystoma","Actinopteri"
"Cteniloricaria_napova","Actinopteri"
"Harttia_carvalhoi","Actinopteri"
"Harttia_dissidens","Actinopteri"
"Harttia_punctata","Actinopteri"
"Harttia_kronei","Actinopteri"
"Harttia_loricariformis","Actinopteri"
"Harttia_novalimensis","Actinopteri"
"Harttia_aff._punctata_LBP_5839","Actinopteri"
"Harttia_sp._'Tocantins'","Actinopteri"
"Harttia_sp._'Tapajos'","Actinopteri"
"Harttia_sp._'1_Xingu'","Actinopteri"
"Harttia_tuna","Actinopteri"
"Aposturisoma_myriodon","Actinopteri"
"Harttia_torrenticola","Actinopteri"
"Harttia_duriventris","Actinopteri"
"Harttia_gracilis","Actinopteri"
"Harttia_leiopleura","Actinopteri"
"Harttia_sp._'Serra_do_Cip'","Actinopteri"
"Pterosturisoma_microps","Actinopteri"
"Sturisoma_dariense","Actinopteri"
"Sturisoma_festivum","Actinopteri"
"Sturisoma_frenatum","Actinopteri"
"Lamontichthys_llanero","Actinopteri"
"Lamontichthys_filamentosus","Actinopteri"
"Metaloricaria_nijsseni","Actinopteri"
"Sturisoma_sp._'Rio_Branco'","Actinopteri"
"Farlowella_curtirostra","Actinopteri"
"Farlowella_mariaelenae","Actinopteri"
"Farlowella_martini","Actinopteri"
"Farlowella_reticulata","Actinopteri"
"Farlowella_nattereri","Actinopteri"
"Farlowella_smithi","Actinopteri"
"Farlowella_taphorni","Actinopteri"
"Farlowella_oxyrryncha","Actinopteri"
"Dasyloricaria_latiura","Actinopteri"
"Rineloricaria_fallax","Actinopteri"
"Rineloricaria_aff._fallax_LBP_4085","Actinopteri"
"Rineloricaria_formosa","Actinopteri"
"Rineloricaria_melini","Actinopteri"
"Rineloricaria_eigenmanni","Actinopteri"
"Ixinandria_steinbachi","Actinopteri"
"Rineloricaria_cadeae","Actinopteri"
"Rineloricaria_aff._strigilata_LBP_2949","Actinopteri"
"Rineloricaria_strigilata","Actinopteri"
"Rineloricaria_misionera","Actinopteri"
"Rineloricaria_morrowi","Actinopteri"
"Rineloricaria_sneiderni","Actinopteri"
"Rineloricaria_sp._'Corantijn'","Actinopteri"
"Rineloricaria_sp._'Maroni_2'","Actinopteri"
"Rineloricaria_stewarti","Actinopteri"
"Rineloricaria_teffeana","Actinopteri"
"Rineloricaria_sp._'Huacamayo'","Actinopteri"
"Rineloricaria_longicauda","Actinopteri"
"Rineloricaria_sp._'Martinso'","Actinopteri"
"Rineloricaria_sp._'Ucayali_2'","Actinopteri"
"Rineloricaria_sp._'Rio_da_Toca'","Actinopteri"
"Rineloricaria_aff._stewarti_MHNG_2663.003","Actinopteri"
"Rineloricaria_aff._stewarti_MHNG_2683.049","Actinopteri"
"Rineloricaria_aff._stewarti_MHNG_2682.091","Actinopteri"
"Rineloricaria_altipinnis","Actinopteri"
"Rineloricaria_aff._stewarti_MHNG_2681.019","Actinopteri"
"Rineloricaria_aff._stewarti_MHNG_2617.015","Actinopteri"
"Rineloricaria_sp._'Orinoco'","Actinopteri"
"Rineloricaria_sp._'Parguaza'","Actinopteri"
"Rineloricaria_sp._'Puerto_Ayacucho'","Actinopteri"
"Rineloricaria_sp._'Carombe'","Actinopteri"
"Rineloricaria_aff._phoxocephala_ANSP_182368","Actinopteri"
"Rineloricaria_pentamaculata","Actinopteri"
"Spatuloricaria_cf._evansii_LBP_2385","Actinopteri"
"Spatuloricaria_puganensis","Actinopteri"
"Spatuloricaria_sp._'Magdalena_1'","Actinopteri"
"Spatuloricaria_sp._'Araguaia'","Actinopteri"
"Spatuloricaria_sp._'Ireng'","Actinopteri"
"Spatuloricaria_sp._'Magdalena_2'","Actinopteri"
"Spatuloricaria_sp._'Orinoco'","Actinopteri"
"Loricaria_apeltogaster","Actinopteri"
"Loricaria_cf._lata_LBP_5053","Actinopteri"
"Loricaria_nickeriensis","Actinopteri"
"Loricaria_cataphracta","Actinopteri"
"Proloricaria_prolixa","Actinopteri"
"Loricaria_sp._'Branco'","Actinopteri"
"Loricaria_tucumanensis","Actinopteri"
"Crossoloricaria_variegata","Actinopteri"
"Crossoloricaria_cephalaspis","Actinopteri"
"Pseudohemiodon_apithanos","Actinopteri"
"Pseudohemiodon_lamina","Actinopteri"
"Crossoloricaria_rhami","Actinopteri"
"Rhadinoloricaria_aff._macromystax_ANSP_182349","Actinopteri"
"Rhadinoloricaria_sp._'Orinoco'","Actinopteri"
"Apistoloricaria_ommation","Actinopteri"
"Crossoloricaria_aff._bahuaja_MHNG_2710.072","Actinopteri"
"Crossoloricaria_bahuaja","Actinopteri"
"Limatulichthys_punctatus","Actinopteri"
"Pseudoloricaria_laeviuscula","Actinopteri"
"Rineloricaria_aff._phoxocephala_MCP_28832","Actinopteri"
"Rineloricaria_wolfei","Actinopteri"
"Rineloricaria_sp._'Paraiba_do_Sul'","Actinopteri"
"Pseudohemiodon_sp._MHNG_2677.076","Actinopteri"
"Loricariichthys_castaneus","Actinopteri"
"Loricariichthys_cf._ucayalensis_ANSP_182668","Actinopteri"
"Loricariichthys_derbyi","Actinopteri"
"Rineloricaria_aff._phoxocephala_LBP_4123","Actinopteri"
"Rineloricaria_aff._phoxocephala_MHNG_2749.013","Actinopteri"
"Harttiella_lucifer","Actinopteri"
"Sturisoma_panamense","Actinopteri"
"Pseudohemiodon_laticeps","Actinopteri"
"Loricariichthys_anus","Actinopteri"
"Rineloricaria_sp._'Guama_6'","Actinopteri"
"Rineloricaria_uracantha","Actinopteri"
"Rineloricaria_sp._'Panama'","Actinopteri"
"Rineloricaria_sp._'Previsto'","Actinopteri"
"Rineloricaria_sp._'Ucayali'","Actinopteri"
"Rineloricaria_sp._'Von_Humbolt'","Actinopteri"
"Rineloricaria_sp._'Guama_5'","Actinopteri"
"Rineloricaria_sp._'Guama_4'","Actinopteri"
"Panaqolus_koko","Actinopteri"
"Peckoltia_cavatica","Actinopteri"
"Peckoltia_sabaji","Actinopteri"
"Peckoltia_oligospila","Actinopteri"
"Megalancistrus_cf._parananus_MHNG_2711.048","Actinopteri"
"Hypancistrus_zebra","Actinopteri"
"Scobinancistrus_aureatus","Actinopteri"
"Neoplecostomus_microps","Actinopteri"
"Rineloricaria_microlepidogaster","Actinopteri"
"Danio_nigrofasciatus","Actinopteri"
"Ephippus_orbis","Actinopteri"
"Scorpaenopsis_cirrosa","Actinopteri"
"Lateolabrax_latus","Actinopteri"
"Schizothorax_yunnanensis","Actinopteri"
"Odontamblyopus_lacepedii","Actinopteri"
"Ancherythroculter_lini","Actinopteri"
"Cyprinus_megalophthalmus","Actinopteri"
"Cyprinus_multitaeniata","Actinopteri"
"Centropyge_venusta","Actinopteri"
"Centropyge_heraldi","Actinopteri"
"Centropyge_nox","Actinopteri"
"Epinephelus_chlorostigma","Actinopteri"
"Perca_schrenkii","Actinopteri"
"Genicanthus_lamarck","Actinopteri"
"Centropyge_woodheadi","Actinopteri"
"Stegastes_variabilis","Actinopteri"
"Cephaloscyllium_umbratile","Chondrichthyes"
"Hemigaleus_microstoma","Chondrichthyes"
"Rhodeus_ocellatus","Actinopteri"
"Icelus_spatula","Actinopteri"
"Leptoclinus_maculatus","Actinopteri"
"Ulcina_olrikii","Actinopteri"
"Triplophysa_venusta","Actinopteri"
"Hypoptopoma_incognitum","Actinopteri"
"Narcine_brasiliensis","Chondrichthyes"
"Narcine_bancroftii","Chondrichthyes"
"Esox_flaviae","Actinopteri"
"Brachygobius_kabiliensis","Actinopteri"
"Taractichthys_steindachneri","Actinopteri"
"Poecilia_formosa","Actinopteri"
"Poecilia_latipinna","Actinopteri"
"Poecilia_mexicana","Actinopteri"
"Pterophyllum_altum","Actinopteri"
"Pandaka_pygmaea","Actinopteri"
"Schistura_longa","Actinopteri"
"Triplophysa_aliensis","Actinopteri"
"Triplophysa_sp._1_YW-2016","Actinopteri"
"Triplophysa_sp._2_YW-2016","Actinopteri"
"Triplophysa_brevicauda","Actinopteri"
"Triplophysa_chondrostoma","Actinopteri"
"Triplophysa_dalaica","Actinopteri"
"Triplophysa_moquensis","Actinopteri"
"Triplophysa_siluroides","Actinopteri"
"Triplophysa_stewarti","Actinopteri"
"Pundamilia_nyererei","Actinopteri"
"Triplophysa_tenuis","Actinopteri"
"Triplophysa_wuweiensis","Actinopteri"
"Pseudopleuronectes_yokohamae","Actinopteri"
"Ancistrus_multispinis","Actinopteri"
"Corydoras_schwartzi","Actinopteri"
"Corydoras_nattereri","Actinopteri"
"Hemipsilichthys_nimius","Actinopteri"
"Hypostomus_aff._plecostomus_TEP-2016","Actinopteri"
"Kronichthys_heylandi","Actinopteri"
"Schizolecis_guntheri","Actinopteri"
"Triplophysa_ulacholica","Actinopteri"
"Triplophysa_sp._3_YW-2016","Actinopteri"
"Chirolophis_japonicus","Actinopteri"
"Scartelaos_gigas","Actinopteri"
"Acanthurus_monroviae","Actinopteri"
"Omobranchus_elegans","Actinopteri"
"Nemateleotris_decora","Actinopteri"
"Glossolepis_incisus","Actinopteri"
"Zacco_acanthogenys","Actinopteri"
"Maccullochella_ikei","Actinopteri"
"Maccullochella_mariensis","Actinopteri"
"Maccullochella_macquariensis","Actinopteri"
"Banjos_banjos","Actinopteri"
"Loxodon_macrorhinus","Chondrichthyes"
"Silurus_microdorsalis","Actinopteri"
"Hemiculter_bleekeri","Actinopteri"
"Cubiceps_squamiceps","Actinopteri"
"Hippocampus_abdominalis","Actinopteri"
"Symphysodon_aequifasciata","Actinopteri"
"Pholis_fangi","Actinopteri"
"Abudefduf_hoefleri","Actinopteri"
"Melanotaenia_boesemani","Actinopteri"
"Acrossocheilus_beijiangensis","Actinopteri"
"Opsaridium_microlepis","Actinopteri"
"Galaxias_platei","Actinopteri"
"Gymnodiptychus_dybowskii","Actinopteri"
"Bodianus_oxycephalus","Actinopteri"
"Acanthorhodeus_gracilis","Actinopteri"
"Seriolina_nigrofasciata","Actinopteri"
"Rhinogobius_brunneus","Actinopteri"
"Epinephelus_bontoides","Actinopteri"
"Odontamblyopus_rebecca","Actinopteri"
"Odontamblyopus_sp._ZL-2016","Actinopteri"
"Acheilognathus_meridianus","Actinopteri"
"Lamiopsis_tephrodes","Chondrichthyes"
"Lamiopsis_temminckii","Chondrichthyes"
"Glyphis_fowlerae","Chondrichthyes"
"Tetraodon_lineatus","Actinopteri"
"Hypseleotris_sp._HAxHB","Actinopteri"
"Lutjanus_guttatus","Actinopteri"
"Dentex_tumifrons","Actinopteri"
"Candidia_pingtungensis","Actinopteri"
"Triplophysa_xiangxiensis","Actinopteri"
"Clarias_gariepinus","Actinopteri"
"Etmopterus_sp._NS-2016","Chondrichthyes"
"Paracanthurus_hepatus","Actinopteri"
"Pictichromis_paccagnellae","Actinopteri"
"Nebrius_ferrugineus","Chondrichthyes"
"Yongeichthys_criniger","Actinopteri"
"Paralichthys_lethostigma","Actinopteri"
"Priacanthus_macracanthus","Actinopteri"
"Chionodraco_hamatus","Actinopteri"
"Parupeneus_chrysopleuron","Actinopteri"
"Thryssa_kammalensis","Actinopteri"
"Priacanthus_tayenus","Actinopteri"
"Pungitius_laevis","Actinopteri"
"Pungitius_platygaster","Actinopteri"
"Paralichthys_dentatus","Actinopteri"
"Stegostoma_fasciatum","Chondrichthyes"
"Trematomus_bernacchii","Actinopteri"
"Polynemus_dubius","Actinopteri"
"Acanthurus_nigrofuscus","Actinopteri"
"Acanthurus_sohal","Actinopteri"
"Naso_elegans","Actinopteri"
"Naso_hexacanthus","Actinopteri"
"Zebrasoma_desjardinii","Actinopteri"
"Zebrasoma_xanthurum","Actinopteri"
"Etroplus_suratensis","Actinopteri"
"Ostracion_rhinorhynchos","Actinopteri"
"Abbottina_liaoningensis","Actinopteri"
"Platysmacheilus_longibarbatus","Actinopteri"
"Microphysogobio_liaohensis","Actinopteri"
"Huigobio_chenhsienensis","Actinopteri"
"Pseudogobio_vaillanti","Actinopteri"
"Gnathopogon_nicholsi","Actinopteri"
"Rhinogobio_cylindricus","Actinopteri"
"Sinocrossocheilus_labiatus","Actinopteri"
"Cynoglossus_joyneri","Actinopteri"
"Hemipristis_elongata","Chondrichthyes"
"Hoplias_intermedius","Actinopteri"
"Melanotaenia_australis","Actinopteri"
"Lethrinus_laticaudis","Actinopteri"
"Geophagus_brasiliensis","Actinopteri"
"Thorichthys_aureus","Actinopteri"
"Nannacara_anomala","Actinopteri"
"Tylosurus_acus","Actinopteri"
"Morone_americana","Actinopteri"
"Bathygobius_coalitus","Actinopteri"
"Rhinogobius_rubromaculatus","Actinopteri"
"Proscyllium_habereri","Chondrichthyes"
"Melanotaenia_praecox","Actinopteri"
"Rhynchobatus_australiae","Chondrichthyes"
"Neogobius_melanostomus","Actinopteri"
"Horabagrus_brachysoma","Actinopteri"
"Datnioides_undecimradiatus","Actinopteri"
"Pateobatis_jenkinsii","Chondrichthyes"
"Systomus_sarana","Actinopteri"
"Cephalopholis_urodeta","Actinopteri"
"Halaelurus_buergeri","Chondrichthyes"
"Gymnocypris_potanini","Actinopteri"
"Datnioides_microlepis","Actinopteri"
"Pagothenia_borchgrevinki","Actinopteri"
"Megaleporinus_elongatus","Actinopteri"
"Pseudobalistes_fuscus","Actinopteri"
"Brachyhypopomus_sp._n._VERD","Actinopteri"
"Aphanotorulus_emarginatus","Actinopteri"
"Hoplosternum_littorale","Actinopteri"
"Hisonotus_thayeri","Actinopteri"
"Thryssa_hamiltonii","Actinopteri"
"Channa_micropeltes","Actinopteri"
"Macrhybopsis_hyostoma","Actinopteri"
"Lycodes_tanakae","Actinopteri"
"Notoraja_tobitukai","Chondrichthyes"
"Potamotrygon_magdalenae","Chondrichthyes"
"Myliobatis_aquila","Chondrichthyes"
"Mobula_hypostoma","Chondrichthyes"
"Aetobatus_narinari","Chondrichthyes"
"Rhinoptera_bonasus","Chondrichthyes"
"Tachysurus_argentivittatus","Actinopteri"
"Channa_striata","Actinopteri"
"Macrognathus_pancalus","Actinopteri"
"Hypselobarbus_pulchellus","Actinopteri"
"Mystus_vittatus","Actinopteri"
"Poeciliopsis_monacha","Actinopteri"
"Triplophysa_alticeps","Actinopteri"
"Sargocentron_spiniferum","Actinopteri"
"Copadichromis_quadrimaculatus","Actinopteri"
"Kyphosus_vaigiensis","Actinopteri"
"Luciobarbus_rifensis","Actinopteri"
"Periophthalmodon_schlosseri","Actinopteri"
"Cynoscion_regalis","Actinopteri"
"Triplophysa_sp._ZP-2016","Actinopteri"
"Bujurquina_oenolaemus","Actinopteri"
"Retropinna_semoni","Actinopteri"
"Centropyge_deborae","Actinopteri"
"Sinocyclocheilus_bicornutus","Actinopteri"
"Pennahia_macrocephalus","Actinopteri"
"Uranoscopus_tosae","Actinopteri"
"Ariosoma_meeki","Actinopteri"
"Pseudogastromyzon_changtingensis","Actinopteri"
"Garra_kempi","Actinopteri"
"Crossocheilus_siamensis","Actinopteri"
"Stolephorus_commersonnii","Actinopteri"
"Liobagrus_andersoni","Actinopteri"
"Oreonectes_furcocaudalis","Actinopteri"
"Sinocyclocheilus_ronganensis","Actinopteri"
"Vanmanenia_stenosoma","Actinopteri"
"Hippocampus_jayakari","Actinopteri"
"Sarcocheilichthys_kiangsiensis","Actinopteri"
"Scomberomorus_sierra","Actinopteri"
"Scomberomorus_concolor","Actinopteri"
"Otolithes_ruber","Actinopteri"
"Sperata_aor","Actinopteri"
"Semicossyphus_reticulatus","Actinopteri"
"Lepidotrigla_microptera","Actinopteri"
"Ptychobarbus_chungtienensis","Actinopteri"
"Empetrichthys_latos","Actinopteri"
"Crenichthys_baileyi","Actinopteri"
"Pleuronichthys_japonicus","Actinopteri"
"Parexocoetus_brachypterus","Actinopteri"
"Hirundichthys_oxycephalus","Actinopteri"
"Cheilopogon_agoo","Actinopteri"
"Prognichthys_sealei","Actinopteri"
"Ophichthus_rotundus","Actinopteri"
"Acrossocheilus_spinifer","Actinopteri"
"Acrossocheilus_wuyiensis","Actinopteri"
"Lates_niloticus","Actinopteri"
"Psammoperca_waigiensis","Actinopteri"
"Glyptothorax_cavia","Actinopteri"
"Bolbometopon_muricatum","Actinopteri"
"Prochilodus_vimboides","Actinopteri"
"Barbodes_binotatus","Actinopteri"
"Leptobotia_microphthalma","Actinopteri"
"Erromyzon_kalotaenia","Actinopteri"
"Vanmanenia_lineata","Actinopteri"
"Prochilodus_argenteus","Actinopteri"
"Oryzias_curvinotus","Actinopteri"
"Schistura_reticulofasciata","Actinopteri"
"Schistura_sikmaiensis","Actinopteri"
"Sinocrossocheilus_bamaensis","Actinopteri"
"Schizothorax_eurystomus","Actinopteri"
"Squatina_squatina","Chondrichthyes"
"Xenotoca_variata","Actinopteri"
"Squalidus_multimaculatus","Actinopteri"
"Cottus_volki","Actinopteri"
"Cottus_amblystomopsis","Actinopteri"
"Mastacembelus_erythrotaenia","Actinopteri"
"Xiphister_atropurpureus","Actinopteri"
"Ambloplites_rupestris","Actinopteri"
"Etheostoma_caeruleum","Actinopteri"
"Diodon_hystrix","Actinopteri"
"Acentrogobius_viridipunctatus","Actinopteri"
"Etheostoma_okaloosae","Actinopteri"
"Alosa_sapidissima","Actinopteri"
"Cottus_czerskii","Actinopteri"
"Percalates_colonorum","Actinopteri"
"Leiopotherapon_unicolor","Actinopteri"
"Pseudaphritis_urvillii","Actinopteri"
"Hypseleotris_klunzingeri","Actinopteri"
"Hypseleotris_sp._'Midgley's_carp_gudgeon'","Actinopteri"
"Hypseleotris_sp._'Murray-Darling_carp_gudgeon'","Actinopteri"
"Hypseleotris_sp._'Lake's_carp_gudgeon'","Actinopteri"
"Philypnodon_macrostomus","Actinopteri"
"Afurcagobius_tamarensis","Actinopteri"
"Tasmanogobius_lasti","Actinopteri"
"Pseudogobius_olorum","Actinopteri"
"Ambassis_agassizii","Actinopteri"
"Melanotaenia_fluviatilis","Actinopteri"
"Craterocephalus_fluviatilis","Actinopteri"
"Craterocephalus_amniculus","Actinopteri"
"Craterocephalus_stercusmuscarum","Actinopteri"
"Neosilurus_hyrtlii","Actinopteri"
"Porochilus_rendahli","Actinopteri"
"Tandanus_tandanus","Actinopteri"
"Galaxias_brevipinnis","Actinopteri"
"Galaxias_olidus","Actinopteri"
"Galaxias_fuscus","Actinopteri"
"Galaxias_rostratus","Actinopteri"
"Galaxias_tantangara","Actinopteri"
"Osteobrama_belangeri","Actinopteri"
"Occidentarius_platypogon","Actinopteri"
"Bagre_panamensis","Actinopteri"
"Etheostoma_tallapoosae","Actinopteri"
"Tachysurus_intermedius","Actinopteri"
"Etheostoma_chuckwachatte","Actinopteri"
"Etheostoma_jessiae","Actinopteri"
"Percina_crypta","Actinopteri"
"Pennahia_pawak","Actinopteri"
"Acheilognathus_majusculus","Actinopteri"
"Andinoacara_rivulatus","Actinopteri"
"Rasbora_aprotaenia","Actinopteri"
"Rasbora_lateristriata","Actinopteri"
"Poecilia_sphenops","Actinopteri"
"Hemigrammus_bleheri","Actinopteri"
"Lycodes_ygreknotatus","Actinopteri"
"Rhamphocottus_richardsonii","Actinopteri"
"Triglops_sp._KT-2016","Actinopteri"
"Hemilepidotus_hemilepidotus","Actinopteri"
"Stelgistrum_concinnum","Actinopteri"
"Icelus_sekii","Actinopteri"
"Icelus_mororanis","Actinopteri"
"Asemichthys_taylori","Actinopteri"
"Radulinopsis_taranetzi","Actinopteri"
"Radulinopsis_derjavini","Actinopteri"
"Ricuzenius_pinetorum","Actinopteri"
"Artedius_harringtoni","Actinopteri"
"Artediellus_neyelovi","Actinopteri"
"Ascelichthys_rhodorus","Actinopteri"
"Chitonotus_pugetensis","Actinopteri"
"Argyrocottus_zanderi","Actinopteri"
"Cottus_aleuticus","Actinopteri"
"Cottus_asper","Actinopteri"
"Microcottus_sellaris","Actinopteri"
"Oligocottus_snyderi","Actinopteri"
"Artedius_fenestralis","Actinopteri"
"Scorpaenichthys_marmoratus","Actinopteri"
"Alcichthys_alcicornis","Actinopteri"
"Alcichthys_elongatus","Actinopteri"
"Furcina_osimae","Actinopteri"
"Furcina_ishikawae","Actinopteri"
"Pseudoblennius_cottoides","Actinopteri"
"Pseudoblennius_marmoratus","Actinopteri"
"Pseudoblennius_zonostigma","Actinopteri"
"Vellitor_centropomus","Actinopteri"
"Vellitor_minutus","Actinopteri"
"Psychrolutes_sp._KT-2016","Actinopteri"
"Eurymen_gyrinus","Actinopteri"
"Dasycottus_setiger","Actinopteri"
"Ebinania_vermiculata","Actinopteri"
"Podothecus_accipenserinus","Actinopteri"
"Odontopyxis_trispinosa","Actinopteri"
"Pallasina_barbata","Actinopteri"
"Occella_dodecaedron","Actinopteri"
"Anoplagonus_occidentalis","Actinopteri"
"Aspidophoroides_monopterygius","Actinopteri"
"Hemilepidotus_spinosus","Actinopteri"
"Triglops_scepticus","Actinopteri"
"Artedius_lateralis","Actinopteri"
"Artedius_corallinus","Actinopteri"
"Leocottus_kesslerii","Actinopteri"
"Paracottus_knerii","Actinopteri"
"Batrachocottus_baicalensis","Actinopteri"
"Psychrolutes_macrocephalus","Actinopteri"
"Ocynectes_modestus","Actinopteri"
"Pseudoblennius_argenteus","Actinopteri"
"Hemitripterus_villosus","Actinopteri"
"Bero_elegans","Actinopteri"
"Oligocottus_maculosus","Actinopteri"
"Jordania_zonope","Actinopteri"
"Enophrys_bison","Actinopteri"
"Blepsias_bilobus","Actinopteri"
"Hexagrammos_decagrammus","Actinopteri"
"Dissostichus_mawsoni","Actinopteri"
"Rasbora_argyrotaenia","Actinopteri"
"Tactostoma_macropus","Actinopteri"
"Sillago_parvisquamis","Actinopteri"
"Betta_apollon","Actinopteri"
"Pterois_miles","Actinopteri"
"Periophthalmus_minutus","Actinopteri"
"Centropyge_vrolikii","Actinopteri"
"Johnius_carouna","Actinopteri"
"Chrysochir_aureus","Actinopteri"
"Atrobucca_nibe","Actinopteri"
"Johnius_amblycephalus","Actinopteri"
"Johnius_distinctus","Actinopteri"
"Johnius_trewavasae","Actinopteri"
"Sinocyclocheilus_jii","Actinopteri"
"Dipturus_innominatus","Chondrichthyes"
"Raja_miraletus","Chondrichthyes"
"Bathyraja_shuntovi","Chondrichthyes"
"Anabarilius_grahami","Actinopteri"
"Thunnus_alalunga","Actinopteri"
"Gymnothorax_minor","Actinopteri"
"Helcogrammoides_chilensis","Actinopteri"
"Helcogrammoides_cunninghami","Actinopteri"
"Hypsoblennius_sordidus","Actinopteri"
"Sardinella_lemuru","Actinopteri"
"Mugilogobius_myxodermus","Actinopteri"
"Cheilopogon_pinnatibarbatus","Actinopteri"
"Electrona_carlsbergi","Actinopteri"
"Lepomis_auritus","Actinopteri"
"Lepomis_punctatus","Actinopteri"
"Ameiurus_natalis","Actinopteri"
"Salvelinus_namaycush","Actinopteri"
"Acanthogobio_guentheri","Actinopteri"
"Channa_lucius","Actinopteri"
"Channa_gachua","Actinopteri"
"Eleotris_amblyopsis","Actinopteri"
"Hemieleotris_latifasciata","Actinopteri"
"Sicydium_altum","Actinopteri"
"Lophius_piscatorius","Actinopteri"
"Sinocyclocheilus_multipunctatus","Actinopteri"
"Stomias_atriventer","Actinopteri"
"Triphoturus_mexicanus","Actinopteri"
"Gerres_filamentosus","Actinopteri"
"Tor_malabaricus","Actinopteri"
"Onychostoma_sp._n._FH-2018","Actinopteri"
"Hemiculter_tchangi","Actinopteri"
"Semilabeo_obscurus","Actinopteri"
"Notropis_chalybaeus","Actinopteri"
"Notropis_heterolepis","Actinopteri"
"Cyprinella_leedsi","Actinopteri"
"Ameiurus_catus","Actinopteri"
"Notropis_hudsonius","Actinopteri"
"Rhinichthys_atratulus","Actinopteri"
"Alosa_mediocris","Actinopteri"
"Aplodinotus_grunniens","Actinopteri"
"Clarias_dussumieri","Actinopteri"
"Pagellus_erythrinus","Actinopteri"
"Siganus_sutor","Actinopteri"
"Photopectoralis_bindus","Actinopteri"
"Periophthalmus_novemradiatus","Actinopteri"
"Sinocyclocheilus_oxycephalus","Actinopteri"
"Anabarilius_liui","Actinopteri"
"Pagellus_acarne","Actinopteri"
"Oreonectes_daqikongensis","Actinopteri"
"Botia_dario","Actinopteri"
"Acheilognathus_omeiensis","Actinopteri"
"Thryssa_vitrirostris","Actinopteri"
"Tanakia_latimarginata","Actinopteri"
"Carinotetraodon_travancoricus","Actinopteri"
"Yunnanilus_jinxiensis","Actinopteri"
"Hyporhamphus_quoyi","Actinopteri"
"Johnius_belangerii","Actinopteri"
"Johnius_borneensis","Actinopteri"
"Prosopium_coulterii","Actinopteri"
"Cottus_cognatus","Actinopteri"
"Percopsis_omiscomaycus","Actinopteri"
"Iniistius_trivittatus","Actinopteri"
"Channa_diplogramme","Actinopteri"
"Horabagrus_nigricollaris","Actinopteri"
"Pristis_pristis","Chondrichthyes"
"Heniochus_pleurotaenia","Actinopteri"
"Pentapodus_trivittatus","Actinopteri"
"Chlorurus_bleekeri","Actinopteri"
"Pempheris_flavicycla","Actinopteri"
"Chrysiptera_parasema","Actinopteri"
"Leptoscarus_vaigiensis","Actinopteri"
"Apogon_coccineus","Actinopteri"
"Valenciennea_muralis","Actinopteri"
"Taeniamia_macroptera","Actinopteri"
"Amblygobius_stethophthalmus","Actinopteri"
"Pseudochromis_fuscus","Actinopteri"
"Meiacanthus_grammistes","Actinopteri"
"Pomacanthus_sexstriatus","Actinopteri"
"Neoglyphidodon_oxyodon","Actinopteri"
"Plectorhinchus_chaetodonoides","Actinopteri"
"Pomacentrus_moluccensis","Actinopteri"
"Scarus_vetula","Actinopteri"
"Gomphosus_caeruleus","Actinopteri"
"Siganus_virgatus","Actinopteri"
"Cetoscarus_bicolor","Actinopteri"
"Cirrhilabrus_lubbocki","Actinopteri"
"Dactylopus_dactylopus","Actinopteri"
"Amphiprion_sebae","Actinopteri"
"Coris_gaimard","Actinopteri"
"Pseudocheilinus_evanidus","Actinopteri"
"Chaetodon_kleinii","Actinopteri"
"Escenius_bicolor","Actinopteri"
"Bodianus_dictynna","Actinopteri"
"Plagiotremus_rhinorhynchos","Actinopteri"
"Belonoperca_chabanaudi","Actinopteri"
"Thalassoma_amblycephalum","Actinopteri"
"Pseudocheilinus_hexataenia","Actinopteri"
"Dascyllus_trimaculatus","Actinopteri"
"Acanthurus_olivaceus","Actinopteri"
"Oxycirrhites_typus","Actinopteri"
"Chromis_retrofasciata","Actinopteri"
"Cirrhitichthys_oxycephalus","Actinopteri"
"Caesio_teres","Actinopteri"
"Ostracion_cubicus","Actinopteri"
"Pseudanthias_squamipinnis","Actinopteri"
"Acanthurus_leucosternon","Actinopteri"
"Acanthurus_auranticavus","Actinopteri"
"Chaetodon_linoelatus","Actinopteri"
"Cirrhilabrus_cyanopleura","Actinopteri"
"Cephalopholis_cyanostigma","Actinopteri"
"Hemiramphus_far","Actinopteri"
"Symphorichthys_spilurus","Actinopteri"
"Carangoides_chrysophrys","Actinopteri"
"Epinephelus_ongus","Actinopteri"
"Gerres_erythrourus","Actinopteri"
"Lethrinus_semicinctus","Actinopteri"
"Parupeneus_heptacanthus","Actinopteri"
"Lutjanus_fulviflamma","Actinopteri"
"Lutjanus_carponotatus","Actinopteri"
"Pentapodus_bifasciatus","Actinopteri"
